"";"date";"piezostation";"stations"
"657";2008-07-21;0;"DGPZ112"
"658";2008-07-21;0;"DGPZ038"
"659";2008-07-21;0;"DGPZ043"
"660";2008-07-21;0;"DGPZ109"
"661";2008-07-21;0;"DGPZ041"
"662";2008-07-21;0;"DGPZ039"
"663";2008-07-21;0;"DGPZ044"
"664";2008-07-21;0;"DGPZ040"
"665";2008-07-21;0;"DGPZ037"
"666";2008-07-21;0;"TAWA FALL"
"667";2008-07-21;0;"FASS BOYE Pz"
"668";2008-07-21;0;"SANTHIOU SINE ICS62"
"669";2008-07-21;0;"NDEUNE"
"670";2008-07-21;0;"TAIBA NDIAYE Pt"
"671";2008-07-21;0;"KAYAR PS7"
"673";2008-08-01;0;"THIAMBENE-TEUREUL"
"674";2008-08-01;0;"DGPZ120"
"675";2008-08-01;0;"DGPZ119"
"676";2008-08-01;0;"DGPZ118"
"677";2008-08-01;0;"DGPZ049"
"678";2008-08-01;0;"DGPZ045"
"679";2008-08-01;0;"DGPZ051"
"680";2008-08-01;0;"DGPZ114"
"681";2008-08-01;0;"DGPZ115"
"682";2008-08-01;0;"DGPZ046"
"683";2008-08-01;0;"DGPZ113"
"684";2008-08-01;0;"DGPZ116"
"685";2008-08-01;0;"DGPZ050"
"686";2008-08-01;0;"DGPZ110"
"687";2008-08-01;0;"DGPZ111"
"688";2008-08-01;0;"DGPZ042"
"689";2008-08-01;0;"DGPZ112"
"690";2008-08-01;0;"DGPZ038"
"691";2008-08-01;0;"DGPZ043"
"692";2008-08-01;0;"DGPZ109"
"693";2008-08-01;0;"DGPZ041"
"694";2008-08-01;0;"DGPZ039"
"695";2008-08-01;0;"DGPZ044"
"696";2008-08-01;0;"DGPZ040"
"697";2008-08-01;0;"DGPZ037"
"698";2008-08-01;0;"TAWA FALL"
"699";2008-08-01;0;"FASS BOYE Pz"
"700";2008-08-01;0;"SANTHIOU SINE ICS62"
"701";2008-08-01;0;"NDEUNE"
"702";2008-08-01;0;"TAIBA NDIAYE Pt"
"703";2008-08-01;0;"KAYAR PS7"
"705";2008-08-11;0;"THIAMBENE-TEUREUL"
"706";2008-08-11;0;"DGPZ120"
"707";2008-08-11;0;"DGPZ119"
"708";2008-08-11;0;"DGPZ118"
"709";2008-08-11;0;"DGPZ049"
"710";2008-08-11;0;"DGPZ045"
"711";2008-08-11;0;"DGPZ051"
"712";2008-08-11;0;"DGPZ114"
"713";2008-08-11;0;"DGPZ115"
"714";2008-08-11;0;"DGPZ046"
"715";2008-08-11;0;"DGPZ113"
"716";2008-08-11;0;"DGPZ116"
"717";2008-08-11;0;"DGPZ050"
"718";2008-08-11;0;"DGPZ110"
"719";2008-08-11;0;"DGPZ111"
"720";2008-08-11;0;"DGPZ042"
"721";2008-08-11;0;"DGPZ112"
"722";2008-08-11;0;"DGPZ038"
"723";2008-08-11;0;"DGPZ043"
"724";2008-08-11;0;"DGPZ109"
"725";2008-08-11;0;"DGPZ041"
"726";2008-08-11;0;"DGPZ039"
"727";2008-08-11;0;"DGPZ044"
"728";2008-08-11;0;"DGPZ040"
"729";2008-08-11;0;"DGPZ037"
"730";2008-08-11;0;"TAWA FALL"
"731";2008-08-11;0;"FASS BOYE Pz"
"732";2008-08-11;0;"SANTHIOU SINE ICS62"
"733";2008-08-11;0;"NDEUNE"
"734";2008-08-11;0;"TAIBA NDIAYE Pt"
"735";2008-08-11;0;"KAYAR PS7"
"737";2008-08-21;0;"THIAMBENE-TEUREUL"
"738";2008-08-21;0;"DGPZ120"
"739";2008-08-21;0;"DGPZ119"
"740";2008-08-21;0;"DGPZ118"
"741";2008-08-21;0;"DGPZ049"
"742";2008-08-21;0;"DGPZ045"
"743";2008-08-21;0;"DGPZ051"
"744";2008-08-21;0;"DGPZ114"
"745";2008-08-21;0;"DGPZ115"
"746";2008-08-21;0;"DGPZ046"
"747";2008-08-21;0;"DGPZ113"
"748";2008-08-21;0;"DGPZ116"
"749";2008-08-21;0;"DGPZ050"
"750";2008-08-21;0;"DGPZ110"
"751";2008-08-21;0;"DGPZ111"
"752";2008-08-21;0;"DGPZ042"
"753";2008-08-21;0;"DGPZ112"
"754";2008-08-21;0;"DGPZ038"
"755";2008-08-21;0;"DGPZ043"
"756";2008-08-21;0;"DGPZ109"
"757";2008-08-21;0;"DGPZ041"
"758";2008-08-21;0;"DGPZ039"
"759";2008-08-21;0;"DGPZ044"
"760";2008-08-21;0;"DGPZ040"
"761";2008-08-21;0;"DGPZ037"
"762";2008-08-21;0;"TAWA FALL"
"763";2008-08-21;0;"FASS BOYE Pz"
"764";2008-08-21;0;"SANTHIOU SINE ICS62"
"765";2008-08-21;0;"NDEUNE"
"766";2008-08-21;0;"TAIBA NDIAYE Pt"
"767";2008-08-21;0;"KAYAR PS7"
"769";2008-09-01;0;"THIAMBENE-TEUREUL"
"770";2008-09-01;0;"DGPZ120"
"771";2008-09-01;0;"DGPZ119"
"772";2008-09-01;0;"DGPZ118"
"773";2008-09-01;0;"DGPZ049"
"774";2008-09-01;0;"DGPZ045"
"775";2008-09-01;0;"DGPZ051"
"776";2008-09-01;0;"DGPZ114"
"777";2008-09-01;0;"DGPZ115"
"778";2008-09-01;0;"DGPZ046"
"779";2008-09-01;0;"DGPZ113"
"780";2008-09-01;0;"DGPZ116"
"781";2008-09-01;0;"DGPZ050"
"782";2008-09-01;0;"DGPZ110"
"783";2008-09-01;0;"DGPZ111"
"784";2008-09-01;0;"DGPZ042"
"785";2008-09-01;0;"DGPZ112"
"786";2008-09-01;0;"DGPZ038"
"787";2008-09-01;0;"DGPZ043"
"788";2008-09-01;0;"DGPZ109"
"789";2008-09-01;0;"DGPZ041"
"790";2008-09-01;0;"DGPZ039"
"791";2008-09-01;0;"DGPZ044"
"792";2008-09-01;0;"DGPZ040"
"793";2008-09-01;0;"DGPZ037"
"794";2008-09-01;0;"TAWA FALL"
"795";2008-09-01;0;"FASS BOYE Pz"
"796";2008-09-01;0;"SANTHIOU SINE ICS62"
"797";2008-09-01;0;"NDEUNE"
"798";2008-09-01;0;"TAIBA NDIAYE Pt"
"799";2008-09-01;0;"KAYAR PS7"
"801";2008-09-11;0;"THIAMBENE-TEUREUL"
"802";2008-09-11;0;"DGPZ120"
"803";2008-09-11;0;"DGPZ119"
"804";2008-09-11;0;"DGPZ118"
"805";2008-09-11;0;"DGPZ049"
"806";2008-09-11;0;"DGPZ045"
"807";2008-09-11;0;"DGPZ051"
"808";2008-09-11;0;"DGPZ114"
"809";2008-09-11;0;"DGPZ115"
"810";2008-09-11;0;"DGPZ046"
"811";2008-09-11;0;"DGPZ113"
"812";2008-09-11;0;"DGPZ116"
"813";2008-09-11;0;"DGPZ050"
"814";2008-09-11;0;"DGPZ110"
"815";2008-09-11;0;"DGPZ111"
"816";2008-09-11;0;"DGPZ042"
"817";2008-09-11;0;"DGPZ112"
"818";2008-09-11;0;"DGPZ038"
"819";2008-09-11;0;"DGPZ043"
"820";2008-09-11;0;"DGPZ109"
"821";2008-09-11;0;"DGPZ041"
"822";2008-09-11;0;"DGPZ039"
"823";2008-09-11;0;"DGPZ044"
"824";2008-09-11;0;"DGPZ040"
"825";2008-09-11;0;"DGPZ037"
"826";2008-09-11;0;"TAWA FALL"
"827";2008-09-11;0;"FASS BOYE Pz"
"828";2008-09-11;0;"SANTHIOU SINE ICS62"
"829";2008-09-11;0;"NDEUNE"
"830";2008-09-11;0;"TAIBA NDIAYE Pt"
"831";2008-09-11;0;"KAYAR PS7"
"833";2008-09-21;0;"THIAMBENE-TEUREUL"
"834";2008-09-21;0;"DGPZ120"
"835";2008-09-21;0;"DGPZ119"
"836";2008-09-21;0;"DGPZ118"
"837";2008-09-21;0;"DGPZ049"
"838";2008-09-21;0;"DGPZ045"
"839";2008-09-21;0;"DGPZ051"
"840";2008-09-21;0;"DGPZ114"
"841";2008-09-21;0;"DGPZ115"
"842";2008-09-21;0;"DGPZ046"
"843";2008-09-21;0;"DGPZ113"
"844";2008-09-21;0;"DGPZ116"
"845";2008-09-21;0;"DGPZ050"
"846";2008-09-21;0;"DGPZ110"
"847";2008-09-21;0;"DGPZ111"
"848";2008-09-21;0;"DGPZ042"
"849";2008-09-21;0;"DGPZ112"
"850";2008-09-21;0;"DGPZ038"
"851";2008-09-21;0;"DGPZ043"
"852";2008-09-21;0;"DGPZ109"
"853";2008-09-21;0;"DGPZ041"
"854";2008-09-21;0;"DGPZ039"
"855";2008-09-21;0;"DGPZ044"
"856";2008-09-21;0;"DGPZ040"
"857";2008-09-21;0;"DGPZ037"
"858";2008-09-21;0;"TAWA FALL"
"859";2008-09-21;0;"FASS BOYE Pz"
"860";2008-09-21;0;"SANTHIOU SINE ICS62"
"861";2008-09-21;0;"NDEUNE"
"862";2008-09-21;0;"TAIBA NDIAYE Pt"
"863";2008-09-21;0;"KAYAR PS7"
"865";2008-10-01;0;"THIAMBENE-TEUREUL"
"866";2008-10-01;0;"DGPZ120"
"867";2008-10-01;0;"DGPZ119"
"868";2008-10-01;0;"DGPZ118"
"869";2008-10-01;0;"DGPZ049"
"870";2008-10-01;0;"DGPZ045"
"871";2008-10-01;0;"DGPZ051"
"872";2008-10-01;0;"DGPZ114"
"873";2008-10-01;0;"DGPZ115"
"874";2008-10-01;0;"DGPZ046"
"875";2008-10-01;0;"DGPZ113"
"876";2008-10-01;0;"DGPZ116"
"877";2008-10-01;0;"DGPZ050"
"878";2008-10-01;0;"DGPZ110"
"879";2008-10-01;0;"DGPZ111"
"880";2008-10-01;0;"DGPZ042"
"881";2008-10-01;0;"DGPZ112"
"882";2008-10-01;0;"DGPZ038"
"883";2008-10-01;0;"DGPZ043"
"884";2008-10-01;0;"DGPZ109"
"885";2008-10-01;0;"DGPZ041"
"886";2008-10-01;0;"DGPZ039"
"887";2008-10-01;0;"DGPZ044"
"888";2008-10-01;0;"DGPZ040"
"889";2008-10-01;0;"DGPZ037"
"890";2008-10-01;0;"TAWA FALL"
"891";2008-10-01;0;"FASS BOYE Pz"
"892";2008-10-01;0;"SANTHIOU SINE ICS62"
"893";2008-10-01;0;"NDEUNE"
"894";2008-10-01;0;"TAIBA NDIAYE Pt"
"895";2008-10-01;0;"KAYAR PS7"
"897";2008-10-11;0;"THIAMBENE-TEUREUL"
"898";2008-10-11;0;"DGPZ120"
"899";2008-10-11;0;"DGPZ119"
"900";2008-10-11;0;"DGPZ118"
"901";2008-10-11;0;"DGPZ049"
"902";2008-10-11;0;"DGPZ045"
"903";2008-10-11;0;"DGPZ051"
"904";2008-10-11;0;"DGPZ114"
"905";2008-10-11;0;"DGPZ115"
"906";2008-10-11;0;"DGPZ046"
"907";2008-10-11;0;"DGPZ113"
"908";2008-10-11;0;"DGPZ116"
"909";2008-10-11;0;"DGPZ050"
"910";2008-10-11;0;"DGPZ110"
"911";2008-10-11;0;"DGPZ111"
"912";2008-10-11;0;"DGPZ042"
"913";2008-10-11;0;"DGPZ112"
"914";2008-10-11;0;"DGPZ038"
"915";2008-10-11;0;"DGPZ043"
"916";2008-10-11;0;"DGPZ109"
"917";2008-10-11;0;"DGPZ041"
"918";2008-10-11;0;"DGPZ039"
"919";2008-10-11;0;"DGPZ044"
"920";2008-10-11;0;"DGPZ040"
"921";2008-10-11;0;"DGPZ037"
"922";2008-10-11;0;"TAWA FALL"
"923";2008-10-11;0;"FASS BOYE Pz"
"924";2008-10-11;0;"SANTHIOU SINE ICS62"
"925";2008-10-11;0;"NDEUNE"
"926";2008-10-11;0;"TAIBA NDIAYE Pt"
"927";2008-10-11;0;"KAYAR PS7"
"929";2008-10-21;0;"THIAMBENE-TEUREUL"
"930";2008-10-21;0;"DGPZ120"
"931";2008-10-21;0;"DGPZ119"
"932";2008-10-21;0;"DGPZ118"
"933";2008-10-21;0;"DGPZ049"
"934";2008-10-21;0;"DGPZ045"
"935";2008-10-21;0;"DGPZ051"
"936";2008-10-21;0;"DGPZ114"
"937";2008-10-21;0;"DGPZ115"
"938";2008-10-21;0;"DGPZ046"
"939";2008-10-21;0;"DGPZ113"
"940";2008-10-21;0;"DGPZ116"
"941";2008-10-21;0;"DGPZ050"
"942";2008-10-21;0;"DGPZ110"
"943";2008-10-21;0;"DGPZ111"
"944";2008-10-21;0;"DGPZ042"
"945";2008-10-21;0;"DGPZ112"
"946";2008-10-21;0;"DGPZ038"
"947";2008-10-21;0;"DGPZ043"
"948";2008-10-21;0;"DGPZ109"
"949";2008-10-21;0;"DGPZ041"
"950";2008-10-21;0;"DGPZ039"
"951";2008-10-21;0;"DGPZ044"
"952";2008-10-21;0;"DGPZ040"
"953";2008-10-21;0;"DGPZ037"
"954";2008-10-21;0;"TAWA FALL"
"955";2008-10-21;0;"FASS BOYE Pz"
"956";2008-10-21;0;"SANTHIOU SINE ICS62"
"957";2008-10-21;0;"NDEUNE"
"958";2008-10-21;0;"TAIBA NDIAYE Pt"
"959";2008-10-21;0;"KAYAR PS7"
"961";2008-11-01;0;"THIAMBENE-TEUREUL"
"962";2008-11-01;0;"DGPZ120"
"963";2008-11-01;0;"DGPZ119"
"964";2008-11-01;0;"DGPZ118"
"965";2008-11-01;0;"DGPZ049"
"966";2008-11-01;0;"DGPZ045"
"967";2008-11-01;0;"DGPZ051"
"968";2008-11-01;0;"DGPZ114"
"969";2008-11-01;0;"DGPZ115"
"970";2008-11-01;0;"DGPZ046"
"971";2008-11-01;0;"DGPZ113"
"972";2008-11-01;0;"DGPZ116"
"973";2008-11-01;0;"DGPZ050"
"974";2008-11-01;0;"DGPZ110"
"975";2008-11-01;0;"DGPZ111"
"976";2008-11-01;0;"DGPZ042"
"977";2008-11-01;0;"DGPZ112"
"978";2008-11-01;0;"DGPZ038"
"979";2008-11-01;0;"DGPZ043"
"980";2008-11-01;0;"DGPZ109"
"981";2008-11-01;0;"DGPZ041"
"982";2008-11-01;0;"DGPZ039"
"983";2008-11-01;0;"DGPZ044"
"984";2008-11-01;0;"DGPZ040"
"985";2008-11-01;0;"DGPZ037"
"986";2008-11-01;0;"TAWA FALL"
"987";2008-11-01;0;"FASS BOYE Pz"
"988";2008-11-01;0;"SANTHIOU SINE ICS62"
"989";2008-11-01;0;"NDEUNE"
"990";2008-11-01;0;"TAIBA NDIAYE Pt"
"991";2008-11-01;0;"KAYAR PS7"
"993";2008-11-11;0;"THIAMBENE-TEUREUL"
"994";2008-11-11;0;"DGPZ120"
"995";2008-11-11;0;"DGPZ119"
"996";2008-11-11;0;"DGPZ118"
"997";2008-11-11;0;"DGPZ049"
"998";2008-11-11;0;"DGPZ045"
"999";2008-11-11;0;"DGPZ051"
"1000";2008-11-11;0;"DGPZ114"
"1001";2008-11-11;0;"DGPZ115"
"1002";2008-11-11;0;"DGPZ046"
"1003";2008-11-11;0;"DGPZ113"
"1004";2008-11-11;0;"DGPZ116"
"1005";2008-11-11;0;"DGPZ050"
"1006";2008-11-11;0;"DGPZ110"
"1007";2008-11-11;0;"DGPZ111"
"1008";2008-11-11;0;"DGPZ042"
"1009";2008-11-11;0;"DGPZ112"
"1010";2008-11-11;0;"DGPZ038"
"1011";2008-11-11;0;"DGPZ043"
"1012";2008-11-11;0;"DGPZ109"
"1013";2008-11-11;0;"DGPZ041"
"1014";2008-11-11;0;"DGPZ039"
"1015";2008-11-11;0;"DGPZ044"
"1016";2008-11-11;0;"DGPZ040"
"1017";2008-11-11;0;"DGPZ037"
"1018";2008-11-11;0;"TAWA FALL"
"1019";2008-11-11;0;"FASS BOYE Pz"
"1020";2008-11-11;0;"SANTHIOU SINE ICS62"
"1021";2008-11-11;0;"NDEUNE"
"1022";2008-11-11;0;"TAIBA NDIAYE Pt"
"1023";2008-11-11;0;"KAYAR PS7"
"1025";2008-11-21;0;"THIAMBENE-TEUREUL"
"1026";2008-11-21;0;"DGPZ120"
"1027";2008-11-21;0;"DGPZ119"
"1028";2008-11-21;0;"DGPZ118"
"1029";2008-11-21;0;"DGPZ049"
"1030";2008-11-21;0;"DGPZ045"
"1031";2008-11-21;0;"DGPZ051"
"1032";2008-11-21;0;"DGPZ114"
"1033";2008-11-21;0;"DGPZ115"
"1034";2008-11-21;0;"DGPZ046"
"1035";2008-11-21;0;"DGPZ113"
"1036";2008-11-21;0;"DGPZ116"
"1037";2008-11-21;0;"DGPZ050"
"1038";2008-11-21;0;"DGPZ110"
"1039";2008-11-21;0;"DGPZ111"
"1040";2008-11-21;0;"DGPZ042"
"1041";2008-11-21;0;"DGPZ112"
"1042";2008-11-21;0;"DGPZ038"
"1043";2008-11-21;0;"DGPZ043"
"1044";2008-11-21;0;"DGPZ109"
"1045";2008-11-21;0;"DGPZ041"
"1046";2008-11-21;0;"DGPZ039"
"1047";2008-11-21;0;"DGPZ044"
"1048";2008-11-21;0;"DGPZ040"
"1049";2008-11-21;0;"DGPZ037"
"1050";2008-11-21;0;"TAWA FALL"
"1051";2008-11-21;0;"FASS BOYE Pz"
"1052";2008-11-21;0;"SANTHIOU SINE ICS62"
"1053";2008-11-21;0;"NDEUNE"
"1054";2008-11-21;0;"TAIBA NDIAYE Pt"
"1055";2008-11-21;0;"KAYAR PS7"
"1057";2008-12-01;0;"THIAMBENE-TEUREUL"
"1058";2008-12-01;0;"DGPZ120"
"1059";2008-12-01;0;"DGPZ119"
"1060";2008-12-01;0;"DGPZ118"
"1061";2008-12-01;0;"DGPZ049"
"1062";2008-12-01;0;"DGPZ045"
"1063";2008-12-01;0;"DGPZ051"
"1064";2008-12-01;0;"DGPZ114"
"1065";2008-12-01;0;"DGPZ115"
"1066";2008-12-01;0;"DGPZ046"
"1067";2008-12-01;0;"DGPZ113"
"1068";2008-12-01;0;"DGPZ116"
"1069";2008-12-01;0;"DGPZ050"
"1070";2008-12-01;0;"DGPZ110"
"1071";2008-12-01;0;"DGPZ111"
"1072";2008-12-01;0;"DGPZ042"
"1073";2008-12-01;0;"DGPZ112"
"1074";2008-12-01;0;"DGPZ038"
"1075";2008-12-01;0;"DGPZ043"
"1076";2008-12-01;0;"DGPZ109"
"1077";2008-12-01;0;"DGPZ041"
"1078";2008-12-01;0;"DGPZ039"
"1079";2008-12-01;0;"DGPZ044"
"1080";2008-12-01;0;"DGPZ040"
"1081";2008-12-01;0;"DGPZ037"
"1082";2008-12-01;0;"TAWA FALL"
"1083";2008-12-01;0;"FASS BOYE Pz"
"1084";2008-12-01;0;"SANTHIOU SINE ICS62"
"1085";2008-12-01;0;"NDEUNE"
"1086";2008-12-01;0;"TAIBA NDIAYE Pt"
"1087";2008-12-01;0;"KAYAR PS7"
"1089";2008-12-11;0;"THIAMBENE-TEUREUL"
"1090";2008-12-11;0;"DGPZ120"
"1091";2008-12-11;0;"DGPZ119"
"1092";2008-12-11;0;"DGPZ118"
"1093";2008-12-11;0;"DGPZ049"
"1094";2008-12-11;0;"DGPZ045"
"1095";2008-12-11;0;"DGPZ051"
"1096";2008-12-11;0;"DGPZ114"
"1097";2008-12-11;0;"DGPZ115"
"1098";2008-12-11;0;"DGPZ046"
"1099";2008-12-11;0;"DGPZ113"
"1100";2008-12-11;0;"DGPZ116"
"1101";2008-12-11;0;"DGPZ050"
"1102";2008-12-11;0;"DGPZ110"
"1103";2008-12-11;0;"DGPZ111"
"1104";2008-12-11;0;"DGPZ042"
"1105";2008-12-11;0;"DGPZ112"
"1106";2008-12-11;0;"DGPZ038"
"1107";2008-12-11;0;"DGPZ043"
"1108";2008-12-11;0;"DGPZ109"
"1109";2008-12-11;0;"DGPZ041"
"1110";2008-12-11;0;"DGPZ039"
"1111";2008-12-11;0;"DGPZ044"
"1112";2008-12-11;0;"DGPZ040"
"1113";2008-12-11;0;"DGPZ037"
"1114";2008-12-11;0;"TAWA FALL"
"1115";2008-12-11;0;"FASS BOYE Pz"
"1116";2008-12-11;0;"SANTHIOU SINE ICS62"
"1117";2008-12-11;0;"NDEUNE"
"1118";2008-12-11;0;"TAIBA NDIAYE Pt"
"1119";2008-12-11;0;"KAYAR PS7"
"1121";2008-12-21;0;"THIAMBENE-TEUREUL"
"1122";2008-12-21;0;"DGPZ120"
"1123";2008-12-21;0;"DGPZ119"
"1124";2008-12-21;0;"DGPZ118"
"1125";2008-12-21;0;"DGPZ049"
"1126";2008-12-21;0;"DGPZ045"
"1127";2008-12-21;0;"DGPZ051"
"1128";2008-12-21;0;"DGPZ114"
"1129";2008-12-21;0;"DGPZ115"
"1130";2008-12-21;0;"DGPZ046"
"1131";2008-12-21;0;"DGPZ113"
"1132";2008-12-21;0;"DGPZ116"
"1133";2008-12-21;0;"DGPZ050"
"1134";2008-12-21;0;"DGPZ110"
"1135";2008-12-21;0;"DGPZ111"
"1136";2008-12-21;0;"DGPZ042"
"1137";2008-12-21;0;"DGPZ112"
"1138";2008-12-21;0;"DGPZ038"
"1139";2008-12-21;0;"DGPZ043"
"1140";2008-12-21;0;"DGPZ109"
"1141";2008-12-21;0;"DGPZ041"
"1142";2008-12-21;0;"DGPZ039"
"1143";2008-12-21;0;"DGPZ044"
"1144";2008-12-21;0;"DGPZ040"
"1145";2008-12-21;0;"DGPZ037"
"1146";2008-12-21;0;"TAWA FALL"
"1147";2008-12-21;0;"FASS BOYE Pz"
"1148";2008-12-21;0;"SANTHIOU SINE ICS62"
"1149";2008-12-21;0;"NDEUNE"
"1150";2008-12-21;0;"TAIBA NDIAYE Pt"
"1151";2008-12-21;0;"KAYAR PS7"
"1153";2009-01-01;0;"THIAMBENE-TEUREUL"
"1154";2009-01-01;0;"DGPZ120"
"1155";2009-01-01;0;"DGPZ119"
"1156";2009-01-01;0;"DGPZ118"
"1157";2009-01-01;0;"DGPZ049"
"1158";2009-01-01;0;"DGPZ045"
"1159";2009-01-01;0;"DGPZ051"
"1160";2009-01-01;0;"DGPZ114"
"1161";2009-01-01;0;"DGPZ115"
"1162";2009-01-01;0;"DGPZ046"
"1163";2009-01-01;0;"DGPZ113"
"1164";2009-01-01;0;"DGPZ116"
"1165";2009-01-01;0;"DGPZ050"
"1166";2009-01-01;0;"DGPZ110"
"1167";2009-01-01;0;"DGPZ111"
"1168";2009-01-01;0;"DGPZ042"
"1169";2009-01-01;0;"DGPZ112"
"1170";2009-01-01;0;"DGPZ038"
"1171";2009-01-01;0;"DGPZ043"
"1172";2009-01-01;0;"DGPZ109"
"1173";2009-01-01;0;"DGPZ041"
"1174";2009-01-01;0;"DGPZ039"
"1175";2009-01-01;0;"DGPZ044"
"1176";2009-01-01;0;"DGPZ040"
"1177";2009-01-01;0;"DGPZ037"
"1178";2009-01-01;0;"TAWA FALL"
"1179";2009-01-01;0;"FASS BOYE Pz"
"1180";2009-01-01;0;"SANTHIOU SINE ICS62"
"1181";2009-01-01;0;"NDEUNE"
"1182";2009-01-01;0;"TAIBA NDIAYE Pt"
"1183";2009-01-01;0;"KAYAR PS7"
"1185";2009-01-11;0;"THIAMBENE-TEUREUL"
"1186";2009-01-11;0;"DGPZ120"
"1187";2009-01-11;0;"DGPZ119"
"1188";2009-01-11;0;"DGPZ118"
"1189";2009-01-11;0;"DGPZ049"
"1190";2009-01-11;0;"DGPZ045"
"1191";2009-01-11;0;"DGPZ051"
"1192";2009-01-11;0;"DGPZ114"
"1193";2009-01-11;0;"DGPZ115"
"1194";2009-01-11;0;"DGPZ046"
"1195";2009-01-11;0;"DGPZ113"
"1196";2009-01-11;0;"DGPZ116"
"1197";2009-01-11;0;"DGPZ050"
"1198";2009-01-11;0;"DGPZ110"
"1199";2009-01-11;0;"DGPZ111"
"1200";2009-01-11;0;"DGPZ042"
"1201";2009-01-11;0;"DGPZ112"
"1202";2009-01-11;0;"DGPZ038"
"1203";2009-01-11;0;"DGPZ043"
"1204";2009-01-11;0;"DGPZ109"
"1205";2009-01-11;0;"DGPZ041"
"1206";2009-01-11;0;"DGPZ039"
"1207";2009-01-11;0;"DGPZ044"
"1208";2009-01-11;0;"DGPZ040"
"1209";2009-01-11;0;"DGPZ037"
"1210";2009-01-11;0;"TAWA FALL"
"1211";2009-01-11;0;"FASS BOYE Pz"
"1212";2009-01-11;0;"SANTHIOU SINE ICS62"
"1213";2009-01-11;0;"NDEUNE"
"1214";2009-01-11;0;"TAIBA NDIAYE Pt"
"1215";2009-01-11;0;"KAYAR PS7"
"1217";2009-01-21;0;"THIAMBENE-TEUREUL"
"1218";2009-01-21;0;"DGPZ120"
"1219";2009-01-21;0;"DGPZ119"
"1220";2009-01-21;0;"DGPZ118"
"1221";2009-01-21;0;"DGPZ049"
"1222";2009-01-21;0;"DGPZ045"
"1223";2009-01-21;0;"DGPZ051"
"1224";2009-01-21;0;"DGPZ114"
"1225";2009-01-21;0;"DGPZ115"
"1226";2009-01-21;0;"DGPZ046"
"1227";2009-01-21;0;"DGPZ113"
"1228";2009-01-21;0;"DGPZ116"
"1229";2009-01-21;0;"DGPZ050"
"1230";2009-01-21;0;"DGPZ110"
"1231";2009-01-21;0;"DGPZ111"
"1232";2009-01-21;0;"DGPZ042"
"1233";2009-01-21;0;"DGPZ112"
"1234";2009-01-21;0;"DGPZ038"
"1235";2009-01-21;0;"DGPZ043"
"1236";2009-01-21;0;"DGPZ109"
"1237";2009-01-21;0;"DGPZ041"
"1238";2009-01-21;0;"DGPZ039"
"1239";2009-01-21;0;"DGPZ044"
"1240";2009-01-21;0;"DGPZ040"
"1241";2009-01-21;0;"DGPZ037"
"1242";2009-01-21;0;"TAWA FALL"
"1243";2009-01-21;0;"FASS BOYE Pz"
"1244";2009-01-21;0;"SANTHIOU SINE ICS62"
"1245";2009-01-21;0;"NDEUNE"
"1246";2009-01-21;0;"TAIBA NDIAYE Pt"
"1247";2009-01-21;0;"KAYAR PS7"
"1249";2009-02-01;0;"THIAMBENE-TEUREUL"
"1250";2009-02-01;0;"DGPZ120"
"1251";2009-02-01;0;"DGPZ119"
"1252";2009-02-01;0;"DGPZ118"
"1253";2009-02-01;0;"DGPZ049"
"1254";2009-02-01;0;"DGPZ045"
"1255";2009-02-01;0;"DGPZ051"
"1256";2009-02-01;0;"DGPZ114"
"1257";2009-02-01;0;"DGPZ115"
"1258";2009-02-01;0;"DGPZ046"
"1259";2009-02-01;0;"DGPZ113"
"1260";2009-02-01;0;"DGPZ116"
"1261";2009-02-01;0;"DGPZ050"
"1262";2009-02-01;0;"DGPZ110"
"1263";2009-02-01;0;"DGPZ111"
"1264";2009-02-01;0;"DGPZ042"
"1265";2009-02-01;0;"DGPZ112"
"1266";2009-02-01;0;"DGPZ038"
"1267";2009-02-01;0;"DGPZ043"
"1268";2009-02-01;0;"DGPZ109"
"1269";2009-02-01;0;"DGPZ041"
"1270";2009-02-01;0;"DGPZ039"
"1271";2009-02-01;0;"DGPZ044"
"1272";2009-02-01;0;"DGPZ040"
"1273";2009-02-01;0;"DGPZ037"
"1274";2009-02-01;0;"TAWA FALL"
"1275";2009-02-01;0;"FASS BOYE Pz"
"1276";2009-02-01;0;"SANTHIOU SINE ICS62"
"1277";2009-02-01;0;"NDEUNE"
"1278";2009-02-01;0;"TAIBA NDIAYE Pt"
"1279";2009-02-01;0;"KAYAR PS7"
"1281";2009-02-11;0;"THIAMBENE-TEUREUL"
"1282";2009-02-11;0;"DGPZ120"
"1283";2009-02-11;0;"DGPZ119"
"1284";2009-02-11;0;"DGPZ118"
"1285";2009-02-11;0;"DGPZ049"
"1286";2009-02-11;0;"DGPZ045"
"1287";2009-02-11;0;"DGPZ051"
"1288";2009-02-11;0;"DGPZ114"
"1289";2009-02-11;0;"DGPZ115"
"1290";2009-02-11;0;"DGPZ046"
"1291";2009-02-11;0;"DGPZ113"
"1292";2009-02-11;0;"DGPZ116"
"1293";2009-02-11;0;"DGPZ050"
"1294";2009-02-11;0;"DGPZ110"
"1295";2009-02-11;0;"DGPZ111"
"1296";2009-02-11;0;"DGPZ042"
"1297";2009-02-11;0;"DGPZ112"
"1298";2009-02-11;0;"DGPZ038"
