"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmse";"rmsle"
"215";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"9.0";"65.0";15,11;1,35
"216";"0.0";"3.0";"0.0";"0.2";"6.0";"9.0";"true";"9.0";"70.0";15,11;1,35
"217";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"12.0";"60.0";15,32;1,33
"218";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"12.0";"65.0";15,31;1,33
"219";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"12.0";"70.0";15,32;1,33
"220";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"15.0";"60.0";15,32;1,33
"221";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"15.0";"65.0";15,32;1,33
"222";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"15.0";"70.0";15,32;1,33
"223";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"9.0";"60.0";15,32;1,33
"224";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"9.0";"65.0";15,32;1,33
"225";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"false";"9.0";"70.0";15,32;1,33
"226";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"12.0";"60.0";15,32;1,33
"227";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"12.0";"65.0";15,32;1,33
"228";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"12.0";"70.0";15,32;1,33
"229";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"15.0";"60.0";15,32;1,33
"230";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"15.0";"65.0";15,32;1,33
"231";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"15.0";"70.0";15,32;1,33
"232";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"9.0";"60.0";15,32;1,33
"233";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"9.0";"65.0";15,32;1,33
"234";"0.0";"3.0";"0.0";"0.2";"9.0";"0.0";"true";"9.0";"70.0";15,32;1,33
"235";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"12.0";"60.0";15,18;1,33
"236";"0.0";"3.0";"0.0";"0.2";"9.0";"3.0";"false";"12.0";"65.0";15,18;1,33
