"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmse";"rmsle"
"1050";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"false";"15.0";"70.0";14,01;1,32
"1051";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"false";"9.0";"60.0";14,02;1,32
"1052";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"false";"9.0";"65.0";14,01;1,32
"1053";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"false";"9.0";"70.0";14,01;1,32
"1054";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"12.0";"60.0";14,02;1,32
"1055";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"12.0";"65.0";14,02;1,32
"1056";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"12.0";"70.0";14,01;1,32
"1057";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"15.0";"60.0";14,01;1,32
"1058";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"15.0";"65.0";14,02;1,32
"1059";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"15.0";"70.0";14,02;1,32
"1060";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"9.0";"60.0";14,02;1,32
"1061";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"9.0";"65.0";14,01;1,32
"1062";"0.0";"3.0";"3.0";"0.4";"6.0";"6.0";"true";"9.0";"70.0";14,01;1,32
"1063";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"12.0";"60.0";14,01;1,32
"1064";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"12.0";"65.0";14,02;1,32
"1065";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"12.0";"70.0";14,02;1,32
"1066";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"15.0";"60.0";14,01;1,32
"1067";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"15.0";"65.0";14,01;1,32
"1068";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"15.0";"70.0";14,01;1,32
"1069";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"9.0";"60.0";14,02;1,32
"1070";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"9.0";"65.0";14,01;1,32
"1071";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"false";"9.0";"70.0";14,01;1,32
"1072";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"12.0";"60.0";14,01;1,32
"1073";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"12.0";"65.0";14,02;1,32
"1074";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"12.0";"70.0";14,02;1,32
"1075";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"15.0";"60.0";14,02;1,32
"1076";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"15.0";"65.0";14,01;1,32
"1077";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"15.0";"70.0";14,01;1,32
"1078";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"9.0";"60.0";14,02;1,32
"1079";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"9.0";"65.0";14,02;1,32
"1080";"0.0";"3.0";"3.0";"0.4";"6.0";"9.0";"true";"9.0";"70.0";14,02;1,32
"1081";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"12.0";"60.0";14,03;1,32
"1082";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"12.0";"65.0";14,03;1,32
"1083";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"12.0";"70.0";14,02;1,32
"1084";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"15.0";"60.0";14,03;1,32
"1085";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"15.0";"65.0";14,03;1,32
"1086";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"15.0";"70.0";14,02;1,32
"1087";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"9.0";"60.0";14,03;1,32
"1088";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"9.0";"65.0";14,02;1,32
"1089";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"false";"9.0";"70.0";14,03;1,32
"1090";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"12.0";"60.0";14,03;1,32
"1091";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"12.0";"65.0";14,03;1,32
"1092";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"12.0";"70.0";14,02;1,32
"1093";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"15.0";"60.0";14,03;1,32
"1094";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"15.0";"65.0";14,03;1,32
"1095";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"15.0";"70.0";14,03;1,32
"1096";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"9.0";"60.0";14,03;1,32
"1097";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"9.0";"65.0";14,02;1,32
"1098";"0.0";"3.0";"3.0";"0.4";"9.0";"0.0";"true";"9.0";"70.0";14,03;1,32
"1099";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"12.0";"60.0";14,01;1,32
"1100";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"12.0";"65.0";14,02;1,32
"1101";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"12.0";"70.0";14,02;1,32
"1102";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"15.0";"60.0";14,02;1,32
"1103";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"15.0";"65.0";14,01;1,32
"1104";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"15.0";"70.0";14,03;1,32
"1105";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"9.0";"60.0";14,02;1,32
"1106";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"9.0";"65.0";14,02;1,32
"1107";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"false";"9.0";"70.0";14,02;1,32
"1108";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"12.0";"60.0";14,02;1,32
"1109";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"12.0";"65.0";14,01;1,32
"1110";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"12.0";"70.0";14,02;1,32
"1111";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"15.0";"60.0";14,02;1,32
"1112";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"15.0";"65.0";14,02;1,32
"1113";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"15.0";"70.0";14,02;1,32
"1114";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"9.0";"60.0";14,02;1,32
"1115";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"9.0";"65.0";14,01;1,32
"1116";"0.0";"3.0";"3.0";"0.4";"9.0";"3.0";"true";"9.0";"70.0";14,01;1,32
"1117";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"12.0";"60.0";14,02;1,32
"1118";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"12.0";"65.0";14,02;1,32
"1119";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"12.0";"70.0";14,02;1,32
"1120";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"15.0";"60.0";14,02;1,32
"1121";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"15.0";"65.0";14,02;1,32
"1122";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"15.0";"70.0";14,02;1,32
"1123";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"9.0";"60.0";14,02;1,32
"1124";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"9.0";"65.0";14,01;1,32
"1125";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"false";"9.0";"70.0";14,02;1,32
"1126";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"12.0";"60.0";14,02;1,32
"1127";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"12.0";"65.0";14,02;1,32
"1128";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"12.0";"70.0";14,01;1,32
"1129";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"15.0";"60.0";14,02;1,32
"1130";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"15.0";"65.0";14,01;1,32
"1131";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"15.0";"70.0";14,01;1,32
"1132";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"9.0";"60.0";14,01;1,32
"1133";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"9.0";"65.0";14,02;1,32
"1134";"0.0";"3.0";"3.0";"0.4";"9.0";"6.0";"true";"9.0";"70.0";14,02;1,32
"1135";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"12.0";"60.0";14,01;1,32
"1136";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"12.0";"65.0";14,02;1,32
"1137";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"12.0";"70.0";14,02;1,32
"1138";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"15.0";"60.0";14,01;1,32
"1139";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"15.0";"65.0";14,01;1,32
"1140";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"15.0";"70.0";14,02;1,32
"1141";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"9.0";"60.0";14,02;1,32
"1142";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"9.0";"65.0";14,01;1,32
"1143";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"false";"9.0";"70.0";14,02;1,32
"1144";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"12.0";"60.0";14,01;1,32
"1145";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"12.0";"65.0";14,01;1,32
"1146";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"12.0";"70.0";14,01;1,32
"1147";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"15.0";"60.0";14,02;1,32
"1148";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"15.0";"65.0";14,02;1,32
"1149";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"15.0";"70.0";14,02;1,32
"1150";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"9.0";"60.0";14,01;1,32
"1151";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"9.0";"65.0";14,01;1,32
"1152";"0.0";"3.0";"3.0";"0.4";"9.0";"9.0";"true";"9.0";"70.0";14,01;1,32
"1153";"0.0";"3.0";"3.0";"0.6";"3.0";"0.0";"false";"12.0";"60.0";13,9;1,33
"1154";"0.0";"3.0";"3.0";"0.6";"6.0";"3.0";"false";"9.0";"65.0";13,9;1,33
"1155";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"12.0";"60.0";14,04;1,34
"1156";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"12.0";"65.0";14,04;1,34
"1157";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"12.0";"70.0";14,04;1,34
"1158";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"15.0";"60.0";14,04;1,34
"1159";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"15.0";"65.0";14,04;1,34
"1160";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"15.0";"70.0";14,04;1,34
"1161";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"9.0";"60.0";14,04;1,34
"1162";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"9.0";"65.0";14,04;1,34
"1163";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"false";"9.0";"70.0";14,04;1,34
"1164";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"12.0";"60.0";14,04;1,34
"1165";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"12.0";"65.0";14,04;1,34
"1166";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"12.0";"70.0";14,04;1,34
"1167";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"15.0";"60.0";14,04;1,34
"1168";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"15.0";"65.0";14,04;1,34
"1169";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"15.0";"70.0";14,04;1,34
"1170";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"9.0";"60.0";14,04;1,34
"1171";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"9.0";"65.0";14,04;1,34
"1172";"0.0";"6.0";"0.0";"0.2";"0.0";"0.0";"true";"9.0";"70.0";14,04;1,34
"1173";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"12.0";"60.0";13,94;1,34
"1174";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"12.0";"65.0";13,94;1,34
"1175";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"12.0";"70.0";13,94;1,34
"1176";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"15.0";"60.0";13,94;1,34
"1177";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"15.0";"65.0";13,94;1,34
"1178";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"15.0";"70.0";13,94;1,34
"1179";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"9.0";"60.0";13,94;1,34
"1180";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"9.0";"65.0";13,94;1,34
"1181";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"false";"9.0";"70.0";13,94;1,34
"1182";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"12.0";"60.0";13,94;1,34
"1183";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"12.0";"65.0";13,94;1,34
"1184";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"12.0";"70.0";13,94;1,34
"1185";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"15.0";"60.0";13,94;1,34
"1186";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"15.0";"65.0";13,94;1,34
"1187";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"15.0";"70.0";13,94;1,34
"1188";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"9.0";"60.0";13,94;1,34
"1189";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"9.0";"65.0";13,94;1,34
"1190";"0.0";"6.0";"0.0";"0.2";"0.0";"3.0";"true";"9.0";"70.0";13,94;1,34
"1191";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"12.0";"60.0";13,94;1,34
"1192";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"12.0";"65.0";13,94;1,34
"1193";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"12.0";"70.0";13,94;1,34
"1194";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"15.0";"60.0";13,94;1,34
"1195";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"15.0";"65.0";13,95;1,34
"1196";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"15.0";"70.0";13,94;1,34
"1197";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"9.0";"60.0";13,94;1,34
"1198";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"9.0";"65.0";13,94;1,34
"1199";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"false";"9.0";"70.0";13,94;1,34
"1200";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"12.0";"60.0";13,94;1,34
"1201";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"12.0";"65.0";13,94;1,34
"1202";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"12.0";"70.0";13,94;1,34
"1203";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"15.0";"60.0";13,94;1,34
"1204";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"15.0";"65.0";13,94;1,34
"1205";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"15.0";"70.0";13,94;1,34
"1206";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"9.0";"60.0";13,94;1,34
"1207";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"9.0";"65.0";13,94;1,34
"1208";"0.0";"6.0";"0.0";"0.2";"0.0";"6.0";"true";"9.0";"70.0";13,94;1,34
"1209";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"12.0";"60.0";13,94;1,34
"1210";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"12.0";"65.0";13,94;1,34
"1211";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"12.0";"70.0";13,94;1,34
"1212";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"15.0";"60.0";13,94;1,34
"1213";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"15.0";"65.0";13,94;1,34
"1214";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"15.0";"70.0";13,94;1,34
"1215";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"9.0";"60.0";13,94;1,34
"1216";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"9.0";"65.0";13,94;1,34
"1217";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"false";"9.0";"70.0";13,94;1,34
"1218";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"12.0";"60.0";13,94;1,34
"1219";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"12.0";"65.0";13,94;1,34
"1220";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"12.0";"70.0";13,94;1,34
"1221";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"15.0";"60.0";13,95;1,34
"1222";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"15.0";"65.0";13,94;1,34
"1223";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"15.0";"70.0";13,94;1,34
"1224";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"9.0";"60.0";13,94;1,34
"1225";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"9.0";"65.0";13,94;1,34
"1226";"0.0";"6.0";"0.0";"0.2";"0.0";"9.0";"true";"9.0";"70.0";13,94;1,34
"1227";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"12.0";"60.0";13,91;1,34
"1228";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"12.0";"65.0";13,91;1,34
"1229";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"12.0";"70.0";13,92;1,34
"1230";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"15.0";"60.0";13,92;1,34
"1231";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"15.0";"65.0";13,91;1,34
"1232";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"15.0";"70.0";13,91;1,34
"1233";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"9.0";"60.0";13,91;1,34
"1234";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"9.0";"65.0";13,91;1,34
"1235";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"false";"9.0";"70.0";13,91;1,34
"1236";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"12.0";"60.0";13,92;1,34
"1237";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"12.0";"65.0";13,92;1,34
"1238";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"12.0";"70.0";13,91;1,34
"1239";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"15.0";"60.0";13,91;1,34
"1240";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"15.0";"65.0";13,91;1,34
"1241";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"15.0";"70.0";13,91;1,34
"1242";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"9.0";"60.0";13,91;1,34
"1243";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"9.0";"65.0";13,91;1,34
"1244";"0.0";"6.0";"0.0";"0.2";"3.0";"0.0";"true";"9.0";"70.0";13,91;1,34
"1245";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"12.0";"60.0";13,9;1,34
"1246";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"12.0";"65.0";13,9;1,34
"1247";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"12.0";"70.0";13,9;1,34
"1248";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"15.0";"60.0";13,9;1,34
"1249";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"15.0";"65.0";13,9;1,34
"1250";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"15.0";"70.0";13,91;1,34
"1251";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"9.0";"60.0";13,9;1,34
"1252";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"9.0";"65.0";13,9;1,34
"1253";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"false";"9.0";"70.0";13,9;1,34
"1254";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"12.0";"60.0";13,9;1,34
"1255";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"12.0";"65.0";13,91;1,34
"1256";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"12.0";"70.0";13,91;1,34
"1257";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"15.0";"60.0";13,9;1,34
"1258";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"15.0";"65.0";13,9;1,34
"1259";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"15.0";"70.0";13,91;1,34
"1260";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"9.0";"60.0";13,9;1,34
"1261";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"9.0";"65.0";13,9;1,34
"1262";"0.0";"6.0";"0.0";"0.2";"3.0";"3.0";"true";"9.0";"70.0";13,91;1,34
"1263";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"12.0";"60.0";13,91;1,34
"1264";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"12.0";"65.0";13,91;1,34
"1265";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"12.0";"70.0";13,9;1,34
"1266";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"15.0";"60.0";13,9;1,34
"1267";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"15.0";"65.0";13,9;1,34
"1268";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"15.0";"70.0";13,9;1,34
"1269";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"9.0";"60.0";13,9;1,34
"1270";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"9.0";"65.0";13,9;1,34
"1271";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"false";"9.0";"70.0";13,9;1,34
"1272";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"12.0";"60.0";13,9;1,34
"1273";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"12.0";"65.0";13,9;1,34
"1274";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"12.0";"70.0";13,9;1,34
"1275";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"15.0";"60.0";13,9;1,34
"1276";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"15.0";"65.0";13,9;1,34
"1277";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"15.0";"70.0";13,91;1,34
"1278";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"9.0";"60.0";13,91;1,34
"1279";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"9.0";"65.0";13,91;1,34
"1280";"0.0";"6.0";"0.0";"0.2";"3.0";"6.0";"true";"9.0";"70.0";13,9;1,34
"1281";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"12.0";"60.0";13,9;1,34
"1282";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"12.0";"65.0";13,9;1,34
"1283";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"12.0";"70.0";13,91;1,34
"1284";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"15.0";"60.0";13,91;1,34
"1285";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"15.0";"65.0";13,91;1,34
"1286";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"15.0";"70.0";13,9;1,34
"1287";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"9.0";"60.0";13,9;1,34
"1288";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"9.0";"65.0";13,89;1,34
"1289";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"false";"9.0";"70.0";13,91;1,34
"1290";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"12.0";"60.0";13,9;1,34
"1291";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"12.0";"65.0";13,9;1,34
"1292";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"12.0";"70.0";13,9;1,34
"1293";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"15.0";"60.0";13,91;1,34
"1294";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"15.0";"65.0";13,9;1,34
"1295";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"15.0";"70.0";13,9;1,34
"1296";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"9.0";"60.0";13,9;1,34
"1297";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"9.0";"65.0";13,91;1,34
"1298";"0.0";"6.0";"0.0";"0.2";"3.0";"9.0";"true";"9.0";"70.0";13,91;1,34
"1299";"0.0";"6.0";"0.0";"0.2";"6.0";"0.0";"false";"12.0";"60.0";13,92;1,34
"1300";"0.0";"6.0";"0.0";"0.2";"6.0";"0.0";"false";"12.0";"65.0";13,91;1,34
"1301";"0.0";"6.0";"0.0";"0.2";"6.0";"0.0";"false";"12.0";"70.0";13,91;1,34
