id;date;piezo;besoinprelev;besoin_culture;besoin_puits;besoinprelevforage;prelev;prelevm3;cumulpluie;evapotrans;recharge;besoinpuits;diffpiezo;bilanecoulements;nomstation;piezostation;demo;resolution;varperm;nbiterations;varstock;consourb
857.0;2008-01-21 00:00;3.090000605290312;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.0030419128455688588;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
918.0;2008-01-21 00:00;3.6868681586458028;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;0.00412953759932551;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
975.0;2008-01-21 00:00;2.6144277960507427;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-3.490135495532237E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1034.0;2008-01-21 00:00;2.0258790864913836;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-8.667503884086005E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1039.0;2008-01-21 00:00;4.083514887168843;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.010542286729005469;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1094.0;2008-01-21 00:00;1.9470239705859496;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.009246055672985537;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1096.0;2008-01-21 00:00;2.740656150944598;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;0.003913830598725522;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1098.0;2008-01-21 00:00;3.7416399410899794;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.02294700091751946;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1156.0;2008-01-21 00:00;2.5604249630571276;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;0.0024824232792656216;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1158.0;2008-01-21 00:00;3.479835834471449;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.004401577226837984;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
