"date";"stations";"piezostation"
2008-09-01;"DGPZ113";2,798
2008-09-01;"DGPZ116";3,465
2008-09-01;"DGPZ050";5,09
2008-09-01;"DGPZ110";2,067
2008-09-01;"DGPZ111";2,343
2008-09-01;"DGPZ042";3,984
2008-09-01;"DGPZ112";3,256
2008-09-01;"DGPZ038";3,678
2008-09-01;"DGPZ043";5,065
2008-09-01;"DGPZ109";2,819
2008-09-01;"DGPZ041";4,945
2008-09-01;"DGPZ039";5,064
2008-09-01;"DGPZ044";5,911
2008-09-01;"DGPZ040";5,655
2008-09-01;"DGPZ037";5,544
2008-09-01;"TAWA FALL";0
2008-09-01;"FASS BOYE Pz";0
2008-09-01;"SANTHIOU SINE ICS62";16,21
2008-09-01;"NDEUNE";0
2008-09-01;"TAIBA NDIAYE Pt";0
2008-09-01;"KAYAR PS7";0,04
2008-09-11;"THIAMBENE-TEUREUL";0
2008-09-11;"DGPZ120";2,232
2008-09-11;"DGPZ119";3,191
2008-09-11;"DGPZ118";3,94
2008-09-11;"DGPZ049";2,927
2008-09-11;"DGPZ045";2,536
2008-09-11;"DGPZ051";4,31
2008-09-11;"DGPZ114";1,969
2008-09-11;"DGPZ115";2,57
2008-09-11;"DGPZ046";3,839
2008-09-11;"DGPZ113";2,798
2008-09-11;"DGPZ116";3,465
2008-09-11;"DGPZ050";5,09
2008-09-11;"DGPZ110";2,067
2008-09-11;"DGPZ111";2,343
2008-09-11;"DGPZ042";3,984
2008-09-11;"DGPZ112";3,256
2008-09-11;"DGPZ038";3,678
2008-09-11;"DGPZ043";5,065
2008-09-11;"DGPZ109";2,819
2008-09-11;"DGPZ041";4,945
2008-09-11;"DGPZ039";5,064
2008-09-11;"DGPZ044";5,911
2008-09-11;"DGPZ040";5,655
2008-09-11;"DGPZ037";5,544
2008-09-11;"TAWA FALL";0
2008-09-11;"FASS BOYE Pz";0
2008-09-11;"SANTHIOU SINE ICS62";16,21
2008-09-11;"NDEUNE";0
2008-09-11;"TAIBA NDIAYE Pt";0
2008-09-11;"KAYAR PS7";0,04
2008-09-21;"THIAMBENE-TEUREUL";0
2008-09-21;"DGPZ120";2,232
2008-09-21;"DGPZ119";3,191
2008-09-21;"DGPZ118";3,94
2008-09-21;"DGPZ049";2,927
2008-09-21;"DGPZ045";2,536
2008-09-21;"DGPZ051";4,31
2008-09-21;"DGPZ114";1,969
2008-09-21;"DGPZ115";2,57
2008-09-21;"DGPZ046";3,839
2008-09-21;"DGPZ113";2,798
2008-09-21;"DGPZ116";3,465
2008-09-21;"DGPZ050";5,09
2008-09-21;"DGPZ110";2,067
2008-09-21;"DGPZ111";2,343
2008-09-21;"DGPZ042";3,984
2008-09-21;"DGPZ112";3,256
2008-09-21;"DGPZ038";3,678
2008-09-21;"DGPZ043";5,065
2008-09-21;"DGPZ109";2,819
2008-09-21;"DGPZ041";4,945
2008-09-21;"DGPZ039";5,064
2008-09-21;"DGPZ044";5,911
2008-09-21;"DGPZ040";5,655
2008-09-21;"DGPZ037";5,544
2008-09-21;"TAWA FALL";0
2008-09-21;"FASS BOYE Pz";0
2008-09-21;"SANTHIOU SINE ICS62";16,21
2008-09-21;"NDEUNE";0
2008-09-21;"TAIBA NDIAYE Pt";0
2008-09-21;"KAYAR PS7";0,04
2008-10-01;"THIAMBENE-TEUREUL";0
2008-10-01;"DGPZ120";2,382
2008-10-01;"DGPZ119";3,371
2008-10-01;"DGPZ118";4,07
2008-10-01;"DGPZ049";3,097
2008-10-01;"DGPZ045";2,686
2008-10-01;"DGPZ051";4,44
2008-10-01;"DGPZ114";2,059
2008-10-01;"DGPZ115";2,76
2008-10-01;"DGPZ046";3,979
2008-10-01;"DGPZ113";2,998
2008-10-01;"DGPZ116";3,465
2008-10-01;"DGPZ050";5,17
2008-10-01;"DGPZ110";2,217
2008-10-01;"DGPZ111";2,523
2008-10-01;"DGPZ042";4,194
2008-10-01;"DGPZ112";3,496
2008-10-01;"DGPZ038";3,928
2008-10-01;"DGPZ043";5,225
2008-10-01;"DGPZ109";3,079
2008-10-01;"DGPZ041";5,165
2008-10-01;"DGPZ039";5,304
2008-10-01;"DGPZ044";5,941
2008-10-01;"DGPZ040";5,795
2008-10-01;"DGPZ037";5,744
2008-10-01;"TAWA FALL";0
2008-10-01;"FASS BOYE Pz";0
2008-10-01;"SANTHIOU SINE ICS62";16,21
2008-10-01;"NDEUNE";0
2008-10-01;"TAIBA NDIAYE Pt";0
2008-10-01;"KAYAR PS7";0,04
2008-10-11;"THIAMBENE-TEUREUL";0
2008-10-11;"DGPZ120";2,382
2008-10-11;"DGPZ119";3,371
2008-10-11;"DGPZ118";4,07
2008-10-11;"DGPZ049";3,097
2008-10-11;"DGPZ045";2,686
2008-10-11;"DGPZ051";4,44
2008-10-11;"DGPZ114";2,059
2008-10-11;"DGPZ115";2,76
2008-10-11;"DGPZ046";3,979
2008-10-11;"DGPZ113";2,998
2008-10-11;"DGPZ116";3,465
2008-10-11;"DGPZ050";5,17
2008-10-11;"DGPZ110";2,217
2008-10-11;"DGPZ111";2,523
2008-10-11;"DGPZ042";4,194
2008-10-11;"DGPZ112";3,496
2008-10-11;"DGPZ038";3,928
2008-10-11;"DGPZ043";5,225
2008-10-11;"DGPZ109";3,079
2008-10-11;"DGPZ041";5,165
2008-10-11;"DGPZ039";5,304
2008-10-11;"DGPZ044";5,941
2008-10-11;"DGPZ040";5,795
2008-10-11;"DGPZ037";5,744
2008-10-11;"TAWA FALL";0
2008-10-11;"FASS BOYE Pz";0
2008-10-11;"SANTHIOU SINE ICS62";16,21
2008-10-11;"NDEUNE";0
2008-10-11;"TAIBA NDIAYE Pt";0
2008-10-11;"KAYAR PS7";0,04
2008-10-21;"THIAMBENE-TEUREUL";0
2008-10-21;"DGPZ120";2,382
2008-10-21;"DGPZ119";3,371
2008-10-21;"DGPZ118";4,07
2008-10-21;"DGPZ049";3,097
2008-10-21;"DGPZ045";2,686
2008-10-21;"DGPZ051";4,44
2008-10-21;"DGPZ114";2,059
2008-10-21;"DGPZ115";2,76
2008-10-21;"DGPZ046";3,979
2008-10-21;"DGPZ113";2,998
2008-10-21;"DGPZ116";3,465
2008-10-21;"DGPZ050";5,17
2008-10-21;"DGPZ110";2,217
2008-10-21;"DGPZ111";2,523
2008-10-21;"DGPZ042";4,194
2008-10-21;"DGPZ112";3,496
2008-10-21;"DGPZ038";3,928
2008-10-21;"DGPZ043";5,225
2008-10-21;"DGPZ109";3,079
2008-10-21;"DGPZ041";5,165
2008-10-21;"DGPZ039";5,304
2008-10-21;"DGPZ044";5,941
2008-10-21;"DGPZ040";5,795
2008-10-21;"DGPZ037";5,744
2008-10-21;"TAWA FALL";0
2008-10-21;"FASS BOYE Pz";0
2008-10-21;"SANTHIOU SINE ICS62";16,21
2008-10-21;"NDEUNE";0
2008-10-21;"TAIBA NDIAYE Pt";0
2008-10-21;"KAYAR PS7";0,04
2008-11-01;"THIAMBENE-TEUREUL";0
2008-11-01;"DGPZ120";2,352
2008-11-01;"DGPZ119";3,401
2008-11-01;"DGPZ118";4,15
2008-11-01;"DGPZ049";3,117
2008-11-01;"DGPZ045";2,696
2008-11-01;"DGPZ051";4,57
2008-11-01;"DGPZ114";2,019
2008-11-01;"DGPZ115";2,81
2008-11-01;"DGPZ046";4,089
2008-11-01;"DGPZ113";3,048
2008-11-01;"DGPZ116";3,645
2008-11-01;"DGPZ050";5,24
2008-11-01;"DGPZ110";2,277
2008-11-01;"DGPZ111";2,553
2008-11-01;"DGPZ042";4,264
2008-11-01;"DGPZ112";3,586
2008-11-01;"DGPZ038";4,018
2008-11-01;"DGPZ043";5,325
2008-11-01;"DGPZ109";3,139
2008-11-01;"DGPZ041";5,265
2008-11-01;"DGPZ039";5,414
2008-11-01;"DGPZ044";6,011
2008-11-01;"DGPZ040";5,885
2008-11-01;"DGPZ037";5,854
2008-11-01;"TAWA FALL";0
2008-11-01;"FASS BOYE Pz";0
2008-11-01;"SANTHIOU SINE ICS62";16,18
2008-11-01;"NDEUNE";0
2008-11-01;"TAIBA NDIAYE Pt";0
2008-11-01;"KAYAR PS7";0,78
2008-11-11;"THIAMBENE-TEUREUL";0
2008-11-11;"DGPZ120";2,352
2008-11-11;"DGPZ119";3,401
2008-11-11;"DGPZ118";4,15
2008-11-11;"DGPZ049";3,117
2008-11-11;"DGPZ045";2,696
2008-11-11;"DGPZ051";4,57
2008-11-11;"DGPZ114";2,019
2008-11-11;"DGPZ115";2,81
2008-11-11;"DGPZ046";4,089
2008-11-11;"DGPZ113";3,048
2008-11-11;"DGPZ116";3,645
2008-11-11;"DGPZ050";5,24
2008-11-11;"DGPZ110";2,277
2008-11-11;"DGPZ111";2,553
2008-11-11;"DGPZ042";4,264
2008-11-11;"DGPZ112";3,586
2008-11-11;"DGPZ038";4,018
2008-11-11;"DGPZ043";5,325
2008-11-11;"DGPZ109";3,139
2008-11-11;"DGPZ041";5,265
2008-11-11;"DGPZ039";5,414
2008-11-11;"DGPZ044";6,011
2008-11-11;"DGPZ040";5,885
2008-11-11;"DGPZ037";5,854
2008-11-11;"TAWA FALL";0
2008-11-11;"FASS BOYE Pz";0
2008-11-11;"SANTHIOU SINE ICS62";16,18
2008-11-11;"NDEUNE";0
2008-11-11;"TAIBA NDIAYE Pt";0
2008-11-11;"KAYAR PS7";0,78
2008-11-21;"THIAMBENE-TEUREUL";0
2008-11-21;"DGPZ120";2,352
2008-11-21;"DGPZ119";3,401
2008-11-21;"DGPZ118";4,15
2008-11-21;"DGPZ049";3,117
2008-11-21;"DGPZ045";2,696
2008-11-21;"DGPZ051";4,57
2008-11-21;"DGPZ114";2,019
2008-11-21;"DGPZ115";2,81
2008-11-21;"DGPZ046";4,089
2008-11-21;"DGPZ113";3,048
2008-11-21;"DGPZ116";3,645
2008-11-21;"DGPZ050";5,24
2008-11-21;"DGPZ110";2,277
2008-11-21;"DGPZ111";2,553
2008-11-21;"DGPZ042";4,264
2008-11-21;"DGPZ112";3,586
2008-11-21;"DGPZ038";4,018
2008-11-21;"DGPZ043";5,325
2008-11-21;"DGPZ109";3,139
2008-11-21;"DGPZ041";5,265
2008-11-21;"DGPZ039";5,414
2008-11-21;"DGPZ044";6,011
2008-11-21;"DGPZ040";5,885
2008-11-21;"DGPZ037";5,854
2008-11-21;"TAWA FALL";0
2008-11-21;"FASS BOYE Pz";0
2008-11-21;"SANTHIOU SINE ICS62";16,18
2008-11-21;"NDEUNE";0
2008-11-21;"TAIBA NDIAYE Pt";0
2008-11-21;"KAYAR PS7";0,78
2008-12-01;"THIAMBENE-TEUREUL";0
2008-12-01;"DGPZ120";2,282
2008-12-01;"DGPZ119";3,361
2008-12-01;"DGPZ118";4,15
2008-12-01;"DGPZ049";3,077
2008-12-01;"DGPZ045";2,646
2008-12-01;"DGPZ051";4,58
2008-12-01;"DGPZ114";1,959
2008-12-01;"DGPZ115";2,76
2008-12-01;"DGPZ046";4,109
2008-12-01;"DGPZ113";3,028
2008-12-01;"DGPZ116";3,735
2008-12-01;"DGPZ050";5,26
2008-12-01;"DGPZ110";2,247
2008-12-01;"DGPZ111";2,493
2008-12-01;"DGPZ042";4,274
2008-12-01;"DGPZ112";3,576
2008-12-01;"DGPZ038";4,018
2008-12-01;"DGPZ043";5,325
2008-12-01;"DGPZ109";3,089
2008-12-01;"DGPZ041";5,285
2008-12-01;"DGPZ039";5,424
2008-12-01;"DGPZ044";6,011
2008-12-01;"DGPZ040";5,885
2008-12-01;"DGPZ037";5,844
2008-12-01;"TAWA FALL";0
2008-12-01;"FASS BOYE Pz";0
2008-12-01;"SANTHIOU SINE ICS62";16,13
2008-12-01;"NDEUNE";0
2008-12-01;"TAIBA NDIAYE Pt";0
2008-12-01;"KAYAR PS7";0,94
2008-12-11;"THIAMBENE-TEUREUL";0
2008-12-11;"DGPZ120";2,282
2008-12-11;"DGPZ119";3,361
2008-12-11;"DGPZ118";4,15
2008-12-11;"DGPZ049";3,077
2008-12-11;"DGPZ045";2,646
2008-12-11;"DGPZ051";4,58
2008-12-11;"DGPZ114";1,959
2008-12-11;"DGPZ115";2,76
2008-12-11;"DGPZ046";4,109
2008-12-11;"DGPZ113";3,028
2008-12-11;"DGPZ116";3,735
2008-12-11;"DGPZ050";5,26
2008-12-11;"DGPZ110";2,247
2008-12-11;"DGPZ111";2,493
2008-12-11;"DGPZ042";4,274
2008-12-11;"DGPZ112";3,576
2008-12-11;"DGPZ038";4,018
2008-12-11;"DGPZ043";5,325
2008-12-11;"DGPZ109";3,089
2008-12-11;"DGPZ041";5,285
2008-12-11;"DGPZ039";5,424
2008-12-11;"DGPZ044";6,011
2008-12-11;"DGPZ040";5,885
2008-12-11;"DGPZ037";5,844
2008-12-11;"TAWA FALL";0
2008-12-11;"FASS BOYE Pz";0
2008-12-11;"SANTHIOU SINE ICS62";16,13
2008-12-11;"NDEUNE";0
2008-12-11;"TAIBA NDIAYE Pt";0
2008-12-11;"KAYAR PS7";0,94
2008-12-21;"THIAMBENE-TEUREUL";0
2008-12-21;"DGPZ120";2,282
2008-12-21;"DGPZ119";3,361
2008-12-21;"DGPZ118";4,15
2008-12-21;"DGPZ049";3,077
2008-12-21;"DGPZ045";2,646
2008-12-21;"DGPZ051";4,58
2008-12-21;"DGPZ114";1,959
2008-12-21;"DGPZ115";2,76
2008-12-21;"DGPZ046";4,109
2008-12-21;"DGPZ113";3,028
2008-12-21;"DGPZ116";3,735
2008-12-21;"DGPZ050";5,26
2008-12-21;"DGPZ110";2,247
2008-12-21;"DGPZ111";2,493
2008-12-21;"DGPZ042";4,274
2008-12-21;"DGPZ112";3,576
2008-12-21;"DGPZ038";4,018
2008-12-21;"DGPZ043";5,325
2008-12-21;"DGPZ109";3,089
2008-12-21;"DGPZ041";5,285
2008-12-21;"DGPZ039";5,424
2008-12-21;"DGPZ044";6,011
2008-12-21;"DGPZ040";5,885
2008-12-21;"DGPZ037";5,844
2008-12-21;"TAWA FALL";0
2008-12-21;"FASS BOYE Pz";0
2008-12-21;"SANTHIOU SINE ICS62";16,13
2008-12-21;"NDEUNE";0
2008-12-21;"TAIBA NDIAYE Pt";0
2008-12-21;"KAYAR PS7";0,94
2009-01-01;"THIAMBENE-TEUREUL";0
2009-01-01;"DGPZ120";2,282
2009-01-01;"DGPZ119";3,361
2009-01-01;"DGPZ118";4,15
2009-01-01;"DGPZ049";3,077
2009-01-01;"DGPZ045";2,646
2009-01-01;"DGPZ051";4,58
2009-01-01;"DGPZ114";1,959
2009-01-01;"DGPZ115";2,76
2009-01-01;"DGPZ046";4,109
2009-01-01;"DGPZ113";3,028
2009-01-01;"DGPZ116";3,735
2009-01-01;"DGPZ050";5,26
2009-01-01;"DGPZ110";2,247
2009-01-01;"DGPZ111";2,493
2009-01-01;"DGPZ042";4,274
2009-01-01;"DGPZ112";3,576
2009-01-01;"DGPZ038";4,018
2009-01-01;"DGPZ043";5,325
2009-01-01;"DGPZ109";3,089
2009-01-01;"DGPZ041";5,285
2009-01-01;"DGPZ039";5,424
2009-01-01;"DGPZ044";6,011
2009-01-01;"DGPZ040";5,885
2009-01-01;"DGPZ037";5,844
2009-01-01;"TAWA FALL";0
2009-01-01;"FASS BOYE Pz";0
2009-01-01;"SANTHIOU SINE ICS62";16,13
2009-01-01;"NDEUNE";0
2009-01-01;"TAIBA NDIAYE Pt";0
2009-01-01;"KAYAR PS7";0,94
2009-01-11;"THIAMBENE-TEUREUL";0
2009-01-11;"DGPZ120";2,282
2009-01-11;"DGPZ119";3,361
2009-01-11;"DGPZ118";4,15
2009-01-11;"DGPZ049";3,077
2009-01-11;"DGPZ045";2,646
2009-01-11;"DGPZ051";4,58
2009-01-11;"DGPZ114";1,959
2009-01-11;"DGPZ115";2,76
2009-01-11;"DGPZ046";4,109
2009-01-11;"DGPZ113";3,028
2009-01-11;"DGPZ116";3,735
2009-01-11;"DGPZ050";5,26
2009-01-11;"DGPZ110";2,247
2009-01-11;"DGPZ111";2,493
2009-01-11;"DGPZ042";4,274
2009-01-11;"DGPZ112";3,576
2009-01-11;"DGPZ038";4,018
2009-01-11;"DGPZ043";5,325
2009-01-11;"DGPZ109";3,089
2009-01-11;"DGPZ041";5,285
2009-01-11;"DGPZ039";5,424
2009-01-11;"DGPZ044";6,011
2009-01-11;"DGPZ040";5,885
2009-01-11;"DGPZ037";5,844
2009-01-11;"TAWA FALL";0
2009-01-11;"FASS BOYE Pz";0
2009-01-11;"SANTHIOU SINE ICS62";16,13
2009-01-11;"NDEUNE";0
2009-01-11;"TAIBA NDIAYE Pt";0
2009-01-11;"KAYAR PS7";0,94
2009-01-21;"THIAMBENE-TEUREUL";0
2009-01-21;"DGPZ120";2,282
2009-01-21;"DGPZ119";3,361
2009-01-21;"DGPZ118";4,15
2009-01-21;"DGPZ049";3,077
2009-01-21;"DGPZ045";2,646
2009-01-21;"DGPZ051";4,58
2009-01-21;"DGPZ114";1,959
2009-01-21;"DGPZ115";2,76
2009-01-21;"DGPZ046";4,109
2009-01-21;"DGPZ113";3,028
2009-01-21;"DGPZ116";3,735
2009-01-21;"DGPZ050";5,26
2009-01-21;"DGPZ110";2,247
2009-01-21;"DGPZ111";2,493
2009-01-21;"DGPZ042";4,274
2009-01-21;"DGPZ112";3,576
2009-01-21;"DGPZ038";4,018
2009-01-21;"DGPZ043";5,325
2009-01-21;"DGPZ109";3,089
2009-01-21;"DGPZ041";5,285
2009-01-21;"DGPZ039";5,424
2009-01-21;"DGPZ044";6,011
2009-01-21;"DGPZ040";5,885
2009-01-21;"DGPZ037";5,844
2009-01-21;"TAWA FALL";0
2009-01-21;"FASS BOYE Pz";0
2009-01-21;"SANTHIOU SINE ICS62";16,13
2009-01-21;"NDEUNE";0
2009-01-21;"TAIBA NDIAYE Pt";0
2009-01-21;"KAYAR PS7";0,94
2009-02-01;"THIAMBENE-TEUREUL";0
2009-02-01;"DGPZ120";2,282
2009-02-01;"DGPZ119";3,361
2009-02-01;"DGPZ118";4,15
2009-02-01;"DGPZ049";3,077
2009-02-01;"DGPZ045";2,646
2009-02-01;"DGPZ051";4,58
2009-02-01;"DGPZ114";1,959
2009-02-01;"DGPZ115";2,76
2009-02-01;"DGPZ046";4,109
2009-02-01;"DGPZ113";3,028
2009-02-01;"DGPZ116";3,735
2009-02-01;"DGPZ050";5,26
2009-02-01;"DGPZ110";2,247
2009-02-01;"DGPZ111";2,493
2009-02-01;"DGPZ042";4,274
2009-02-01;"DGPZ112";3,576
2009-02-01;"DGPZ038";4,018
2009-02-01;"DGPZ043";5,325
2009-02-01;"DGPZ109";3,089
2009-02-01;"DGPZ041";5,285
2009-02-01;"DGPZ039";5,424
2009-02-01;"DGPZ044";6,011
2009-02-01;"DGPZ040";5,885
2009-02-01;"DGPZ037";5,844
2009-02-01;"TAWA FALL";0
2009-02-01;"FASS BOYE Pz";0
2009-02-01;"SANTHIOU SINE ICS62";16,13
2009-02-01;"NDEUNE";0
2009-02-01;"TAIBA NDIAYE Pt";0
2009-02-01;"KAYAR PS7";0,94
2009-02-11;"THIAMBENE-TEUREUL";0
2009-02-11;"DGPZ120";2,282
2009-02-11;"DGPZ119";3,361
2009-02-11;"DGPZ118";4,15
2009-02-11;"DGPZ049";3,077
2009-02-11;"DGPZ045";2,646
2009-02-11;"DGPZ051";4,58
2009-02-11;"DGPZ114";1,959
2009-02-11;"DGPZ115";2,76
2009-02-11;"DGPZ046";4,109
2009-02-11;"DGPZ113";3,028
2009-02-11;"DGPZ116";3,735
2009-02-11;"DGPZ050";5,26
2009-02-11;"DGPZ110";2,247
2009-02-11;"DGPZ111";2,493
2009-02-11;"DGPZ042";4,274
2009-02-11;"DGPZ112";3,576
2009-02-11;"DGPZ038";4,018
2009-02-11;"DGPZ043";5,325
2009-02-11;"DGPZ109";3,089
2009-02-11;"DGPZ041";5,285
2009-02-11;"DGPZ039";5,424
2009-02-11;"DGPZ044";6,011
2009-02-11;"DGPZ040";5,885
2009-02-11;"DGPZ037";5,844
2009-02-11;"TAWA FALL";0
2009-02-11;"FASS BOYE Pz";0
2009-02-11;"SANTHIOU SINE ICS62";16,13
2009-02-11;"NDEUNE";0
2009-02-11;"TAIBA NDIAYE Pt";0
2009-02-11;"KAYAR PS7";0,94
2009-02-21;"THIAMBENE-TEUREUL";0
2009-02-21;"DGPZ120";2,282
2009-02-21;"DGPZ119";3,361
2009-02-21;"DGPZ118";4,15
2009-02-21;"DGPZ049";3,077
2009-02-21;"DGPZ045";2,646
2009-02-21;"DGPZ051";4,58
2009-02-21;"DGPZ114";1,959
2009-02-21;"DGPZ115";2,76
2009-02-21;"DGPZ046";4,109
2009-02-21;"DGPZ113";3,028
2009-02-21;"DGPZ116";3,735
2009-02-21;"DGPZ050";5,26
2009-02-21;"DGPZ110";2,247
2009-02-21;"DGPZ111";2,493
2009-02-21;"DGPZ042";4,274
2009-02-21;"DGPZ112";3,576
2009-02-21;"DGPZ038";4,018
2009-02-21;"DGPZ043";5,325
2009-02-21;"DGPZ109";3,089
2009-02-21;"DGPZ041";5,285
2009-02-21;"DGPZ039";5,424
2009-02-21;"DGPZ044";6,011
2009-02-21;"DGPZ040";5,885
2009-02-21;"DGPZ037";5,844
2009-02-21;"TAWA FALL";0
2009-02-21;"FASS BOYE Pz";0
2009-02-21;"SANTHIOU SINE ICS62";16,13
2009-02-21;"NDEUNE";0
2009-02-21;"TAIBA NDIAYE Pt";0
2009-02-21;"KAYAR PS7";0,94
2009-03-01;"THIAMBENE-TEUREUL";0
2009-03-01;"DGPZ120";2,282
2009-03-01;"DGPZ119";3,361
2009-03-01;"DGPZ118";4,15
2009-03-01;"DGPZ049";3,077
2009-03-01;"DGPZ045";2,646
2009-03-01;"DGPZ051";4,58
2009-03-01;"DGPZ114";1,959
2009-03-01;"DGPZ115";2,76
2009-03-01;"DGPZ046";4,109
2009-03-01;"DGPZ113";3,028
2009-03-01;"DGPZ116";3,735
2009-03-01;"DGPZ050";5,26
2009-03-01;"DGPZ110";2,247
2009-03-01;"DGPZ111";2,493
2009-03-01;"DGPZ042";4,274
2009-03-01;"DGPZ112";3,576
2009-03-01;"DGPZ038";4,018
2009-03-01;"DGPZ043";5,325
2009-03-01;"DGPZ109";3,089
2009-03-01;"DGPZ041";5,285
2009-03-01;"DGPZ039";5,424
2009-03-01;"DGPZ044";6,011
2009-03-01;"DGPZ040";5,885
2009-03-01;"DGPZ037";5,844
2009-03-01;"TAWA FALL";0
2009-03-01;"FASS BOYE Pz";0
2009-03-01;"SANTHIOU SINE ICS62";16,13
2009-03-01;"NDEUNE";0
2009-03-01;"TAIBA NDIAYE Pt";0
2009-03-01;"KAYAR PS7";0,94
2009-03-11;"THIAMBENE-TEUREUL";0
2009-03-11;"DGPZ120";2,282
2009-03-11;"DGPZ119";3,361
2009-03-11;"DGPZ118";4,15
2009-03-11;"DGPZ049";3,077
2009-03-11;"DGPZ045";2,646
2009-03-11;"DGPZ051";4,58
2009-03-11;"DGPZ114";1,959
2009-03-11;"DGPZ115";2,76
2009-03-11;"DGPZ046";4,109
2009-03-11;"DGPZ113";3,028
2009-03-11;"DGPZ116";3,735
2009-03-11;"DGPZ050";5,26
2009-03-11;"DGPZ110";2,247
2009-03-11;"DGPZ111";2,493
2009-03-11;"DGPZ042";4,274
2009-03-11;"DGPZ112";3,576
2009-03-11;"DGPZ038";4,018
2009-03-11;"DGPZ043";5,325
2009-03-11;"DGPZ109";3,089
2009-03-11;"DGPZ041";5,285
2009-03-11;"DGPZ039";5,424
2009-03-11;"DGPZ044";6,011
2009-03-11;"DGPZ040";5,885
2009-03-11;"DGPZ037";5,844
2009-03-11;"TAWA FALL";0
2009-03-11;"FASS BOYE Pz";0
2009-03-11;"SANTHIOU SINE ICS62";16,13
2009-03-11;"NDEUNE";0
2009-03-11;"TAIBA NDIAYE Pt";0
2009-03-11;"KAYAR PS7";0,94
2009-03-21;"THIAMBENE-TEUREUL";0
2009-03-21;"DGPZ120";2,282
2009-03-21;"DGPZ119";3,361
2009-03-21;"DGPZ118";4,15
2009-03-21;"DGPZ049";3,077
2009-03-21;"DGPZ045";2,646
2009-03-21;"DGPZ051";4,58
2009-03-21;"DGPZ114";1,959
2009-03-21;"DGPZ115";2,76
2009-03-21;"DGPZ046";4,109
2009-03-21;"DGPZ113";3,028
2009-03-21;"DGPZ116";3,735
2009-03-21;"DGPZ050";5,26
2009-03-21;"DGPZ110";2,247
2009-03-21;"DGPZ111";2,493
2009-03-21;"DGPZ042";4,274
2009-03-21;"DGPZ112";3,576
2009-03-21;"DGPZ038";4,018
2009-03-21;"DGPZ043";5,325
2009-03-21;"DGPZ109";3,089
2009-03-21;"DGPZ041";5,285
2009-03-21;"DGPZ039";5,424
2009-03-21;"DGPZ044";6,011
2009-03-21;"DGPZ040";5,885
2009-03-21;"DGPZ037";5,844
2009-03-21;"TAWA FALL";0
2009-03-21;"FASS BOYE Pz";0
2009-03-21;"SANTHIOU SINE ICS62";16,13
2009-03-21;"NDEUNE";0
2009-03-21;"TAIBA NDIAYE Pt";0
2009-03-21;"KAYAR PS7";0,94
2009-04-01;"THIAMBENE-TEUREUL";0
2009-04-01;"DGPZ120";2,282
2009-04-01;"DGPZ119";3,361
2009-04-01;"DGPZ118";4,15
2009-04-01;"DGPZ049";3,077
2009-04-01;"DGPZ045";2,646
2009-04-01;"DGPZ051";4,58
2009-04-01;"DGPZ114";1,959
2009-04-01;"DGPZ115";2,76
2009-04-01;"DGPZ046";4,109
2009-04-01;"DGPZ113";3,028
2009-04-01;"DGPZ116";3,735
2009-04-01;"DGPZ050";5,26
2009-04-01;"DGPZ110";2,247
2009-04-01;"DGPZ111";2,493
2009-04-01;"DGPZ042";4,274
2009-04-01;"DGPZ112";3,576
2009-04-01;"DGPZ038";4,018
2009-04-01;"DGPZ043";5,325
2009-04-01;"DGPZ109";3,089
2009-04-01;"DGPZ041";5,285
2009-04-01;"DGPZ039";5,424
2009-04-01;"DGPZ044";6,011
2009-04-01;"DGPZ040";5,885
2009-04-01;"DGPZ037";5,844
2009-04-01;"TAWA FALL";0
2009-04-01;"FASS BOYE Pz";0
2009-04-01;"SANTHIOU SINE ICS62";16,13
2009-04-01;"NDEUNE";0
2009-04-01;"TAIBA NDIAYE Pt";0
2009-04-01;"KAYAR PS7";0,94
2009-04-11;"THIAMBENE-TEUREUL";0
2009-04-11;"DGPZ120";2,282
2009-04-11;"DGPZ119";3,361
2009-04-11;"DGPZ118";4,15
2009-04-11;"DGPZ049";3,077
2009-04-11;"DGPZ045";2,646
2009-04-11;"DGPZ051";4,58
2009-04-11;"DGPZ114";1,959
2009-04-11;"DGPZ115";2,76
2009-04-11;"DGPZ046";4,109
2009-04-11;"DGPZ113";3,028
2009-04-11;"DGPZ116";3,735
2009-04-11;"DGPZ050";5,26
2009-04-11;"DGPZ110";2,247
2009-04-11;"DGPZ111";2,493
2009-04-11;"DGPZ042";4,274
2009-04-11;"DGPZ112";3,576
2009-04-11;"DGPZ038";4,018
2009-04-11;"DGPZ043";5,325
2009-04-11;"DGPZ109";3,089
2009-04-11;"DGPZ041";5,285
2009-04-11;"DGPZ039";5,424
2009-04-11;"DGPZ044";6,011
2009-04-11;"DGPZ040";5,885
2009-04-11;"DGPZ037";5,844
2009-04-11;"TAWA FALL";0
2009-04-11;"FASS BOYE Pz";0
2009-04-11;"SANTHIOU SINE ICS62";16,13
2009-04-11;"NDEUNE";0
2009-04-11;"TAIBA NDIAYE Pt";0
2009-04-11;"KAYAR PS7";0,94
2009-04-21;"THIAMBENE-TEUREUL";0
2009-04-21;"DGPZ120";2,282
2009-04-21;"DGPZ119";3,361
2009-04-21;"DGPZ118";4,15
2009-04-21;"DGPZ049";3,077
2009-04-21;"DGPZ045";2,646
2009-04-21;"DGPZ051";4,58
