"";"producteur_ID";"saison";"culture_label.x";"sup_emblavee_ha";"quant_semence_kg";"quant_uree_kg";"quant_npk_kg";"capital";"cluster";"suptotculmen";"capital_spatialise";"quant_eau";"eau_culture";"cumul_superficie";"surf_verger";"pourcent_emblavee";"sup_non_ajust";"production_kg";"prix_kg_semence";"prix_kg_npk";"prix_kg_uree";"qte_kg_engrais_org";"prix_kg_engrais_org";"qte_kg_insect";"prix_insect";"qte_kg_fong";"prix_fong";"qte_kg_herb";"prix_herb";"charges_tot";"charge_transport_semence";"charge_transport_engrais";"autres_charges_intr";"prix_vente_indiv";"quant_vend_indiv";"cout_sac";"cout_for_sac";"cout_transport";"cout_stockage";"quant_stockage";"estim_depense_non_alimen";"culture_label.y";"cout_eau_irrig";"cout_carbur_irrig";"cout_elect_irrig";"depense_achat_alimen";"rev_tot_elev";"montant_transfert";"montant_rev_nonagri"
"524";2721;"csc";"chou";0,5;0,9;50;50;1;3;1,25;430000;85,93;32,7;0,5;0,75;100;0,5;3750;NA;250;260;NA;NA;1;5000;1;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12000;"1_2";NA;77000;NA;64500;NA;NA;NA
"525";2721;"csf";"pomme_de_terre";0,25;69,44;50;50;1;3;1,25;430000;86,8;15,51;0,75;0,5;33,33;0,25;2800;NA;180;250;NA;NA;1;6000;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_2";NA;77000;NA;64500;NA;NA;NA
"526";2721;"csf";"oignon";0,5;0,5;50;100;1;3;1,25;430000;86,8;38,26;0,75;0,5;66,67;0,5;4500;NA;200;240;NA;NA;2;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"1_2";NA;77000;NA;64500;NA;NA;NA
"527";2726;"csc";"chou";2,34;1,5;200;250;5;3;14,38;1551000;525,14;53,67;2;10,31;100;2;12000;NA;250;250;6000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_9_11_other";NA;1512000;NA;213000;107000;NA;NA
"528";2726;"csf";"chou";3,17;1,5;250;250;5;3;14,38;1551000;525,14;53,67;4;5,08;50;2;18000;NA;250;250;12000;400;3;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_9_11_other";NA;1512000;NA;213000;107000;NA;NA
"529";2726;"csf";"pomme_de_terre";3,17;450;250;500;5;3;14,38;1551000;525,14;50,38;4;5,08;50;2;10000;NA;250;250;500;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;"2_9_11_other";NA;1512000;NA;213000;107000;NA;NA
"530";2736;"csc";"chou";2;0,6;250;300;9;3;2;0;153,33;53,72;1;0;100;1;12000;NA;250;250;8000;400;10;1100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"";NA;270000;NA;259000;NA;NA;NA
"531";2746;"csc";"carotte";0,65;4;150;150;1;2;1,11;1155000;185,94;148,49;0,97;0,14;67,01;0,65;18000;NA;250;250;5000;188;NA;NA;NA;NA;5;3666,66674804688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_9";NA;330000;NA;120450;NA;NA;NA
"532";2746;"csc";"chou";0,32;0,4;100;50;1;2;1,11;1155000;185,94;26,9;0,97;0,14;32,99;0,32;4500;NA;250;250;1200;188;3;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14400;"3_9";NA;330000;NA;120450;NA;NA;NA
"533";2746;"csf";"tomate";0,07;0,2;50;50;1;2;1,11;1155000;81,58;1,97;0,14;0,97;50;0,07;1800;NA;250;250;720;188;3;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"3_9";NA;330000;NA;120450;NA;NA;NA
"534";2746;"csf";"chou";0,07;0,1;50;50;1;2;1,11;1155000;81,58;2,66;0,14;0,97;50;0,07;1500;NA;250;250;400;188;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14400;"3_9";NA;330000;NA;120450;NA;NA;NA
"535";2750;"csc";"chou";2;1;300;400;16;3;5;3003500;172,9;72,15;2;3;100;2;12000;NA;250;250;12000;400;10;1100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"2_12_16";NA;378000;NA;268500;NA;NA;NA
"536";2750;"csf";"pomme_de_terre";1;150;250;400;16;3;5;3003500;180,73;35,4;2;3;50;1;12000;NA;250;250;10000;400;7;1571,42858886719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"2_12_16";NA;378000;NA;268500;NA;NA;NA
"537";2750;"csf";"aubergine_amere";1;1,4;250;350;16;3;5;3003500;180,73;69,91;2;3;50;1;18000;NA;250;250;8000;400;10;1100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13500;"2_12_16";NA;378000;NA;268500;NA;NA;NA
"538";2753;"csc";"chou";13,89;10,42;400;0;9;1;25,8;2865000;381,63;205,84;13,89;11,91;100;13,89;125000;NA;NA;260;4000;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17500;"2_9";NA;525000;NA;264500;350000;NA;NA
"539";2753;"csf";"pomme_de_terre";0,8;222,22;0;250;9;1;25,8;2865000;133,76;3,9;11,91;13,89;6,72;0,8;7300;NA;260;NA;2500;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"2_9";NA;525000;NA;264500;350000;NA;NA
"540";2753;"csf";"chou";11,11;8,33;250;0;9;1;25,8;2865000;133,76;57,72;11,91;13,89;93,28;11,11;1e+05;NA;NA;260;2500;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17500;"2_9";NA;525000;NA;264500;350000;NA;NA
"541";2774;"csc";"aubergine_amere";1,15;0,4;100;578;0;3;12,28;1999000;107,67;8,7;1,26;7,57;65,65;0,83;9000;NA;220;220;800;188;12;6500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_9_26";NA;120000;NA;209700;NA;NA;NA
"542";2774;"csc";"carotte";0,6;1,38;200;300;0;3;12,28;1999000;107,67;6,67;1,26;7,57;34,35;0,43;12750;NA;220;220;4321;188;NA;NA;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10250;"6_9_26";NA;120000;NA;209700;NA;NA;NA
"543";2774;"csf";"carotte";1,38;4;100;200;0;3;12,28;1999000;97,23;19,18;7,49;4,79;18,37;1,38;18700;NA;250;220;1600;188;NA;NA;NA;NA;20;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10250;"6_9_26";NA;120000;NA;209700;NA;NA;NA
"544";2774;"csf";"chou";6,11;4,58;800;500;0;3;12,28;1999000;97,23;31,37;7,49;4,79;81,63;6,11;55000;NA;250;220;13500;188;NA;NA;NA;NA;0,5;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_9_26";NA;120000;NA;209700;NA;NA;NA
"545";2775;"csc";"tomate";0,07;0,05;11;0;0;4;0,15;2e+05;90,27;35,3;0,08;0,08;100;0,08;1200;NA;NA;300;751;188;4;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4500;"1";NA;80000;NA;92500;NA;750000;NA
"546";2775;"csf";"oignon";0,07;0,18;45;40;0;4;0,15;2e+05;76,36;46,5;0,08;0,08;100;0,08;2250;NA;300;300;751;188;1;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21550;"1";NA;80000;NA;92500;NA;750000;NA
"547";2778;"csc";"piment";0,25;0,45;50;50;1;3;1;315000;85,93;32,1;0,5;0,5;50;0,25;1750;NA;260;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"1";NA;77000;NA;52000;NA;NA;NA
"548";2778;"csc";"chou";0,25;0,4;50;50;1;3;1;315000;85,93;16,23;0,5;0,5;50;0,25;3000;NA;270;240;NA;NA;1;7000;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;"1";NA;77000;NA;52000;NA;NA;NA
"549";2778;"csf";"oignon";0,5;0,5;50;100;1;3;1;315000;76,36;33,41;0,5;0,5;100;0,5;5400;NA;280;250;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1";NA;77000;NA;52000;NA;NA;NA
"550";2784;"csc";"carotte";1;1,2;150;0;1;1;2,5;0;229,43;148,91;1;1,5;100;1;4680;NA;NA;260;5250;400;NA;NA;NA;NA;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_9";NA;440000;NA;80500;NA;NA;NA
"551";2784;"csf";"pomme_de_terre";0,5;300;100;300;1;1;2,5;0;238,13;26,7;1,5;1;33,33;0,5;2492;NA;250;260;750;400;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"2_9";NA;440000;NA;80500;NA;NA;NA
"552";2784;"csf";"chou";1;0,5;150;0;1;1;2,5;0;238,13;56,88;1,5;1;66,67;1;4240;NA;NA;260;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"2_9";NA;440000;NA;80500;NA;NA;NA
"553";2794;"csf";"pomme_de_terre";3;833,33;0;1500;4;1;3;1700000;133,76;133,76;3;0;100;3;53300;NA;170;NA;500;280;NA;NA;NA;NA;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40000;"2";NA;NA;NA;248500;NA;NA;NA
"554";2812;"csc";"piment";1;1,33;0;150;4;1;3;0;120,71;61,54;1;2;100;1;5600;NA;300;NA;NA;NA;3;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4500;"1_3";NA;240000;NA;28000;85000;NA;NA
"555";2812;"csf";"oignon";1;2,46;0;4;4;1;3;0;146,81;43,82;2;1;50;1;15840;NA;250;NA;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1_3";NA;240000;NA;28000;85000;NA;NA
"556";2812;"csf";"tomate";1;0,2;0;100;4;1;3;0;146,81;28,14;2;1;50;1;6000;NA;290;NA;NA;NA;2;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25000;"1_3";NA;240000;NA;28000;85000;NA;NA
"557";2818;"csc";"oignon";1;1;50;100;9;1;4;392000;148,98;39,97;2;2;50;1;6000;NA;280;280;3000;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;115000;"1_9";NA;3e+05;NA;91200;NA;NA;NA
"558";2818;"csc";"chou";1;0,3;150;0;9;1;4;392000;148,98;34,52;2;2;50;1;9750;NA;NA;280;3000;280;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9";NA;3e+05;NA;91200;NA;NA;NA
"559";2818;"csf";"chou";1;0,3;150;0;9;1;4;392000;111,58;25,85;2;2;50;1;9750;NA;NA;300;3000;280;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9";NA;3e+05;NA;91200;NA;NA;NA
"560";2818;"csf";"oignon";1;1;150;100;9;1;4;392000;111,58;29,94;2;2;50;1;6000;NA;280;280;3000;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;115000;"1_9";NA;3e+05;NA;91200;NA;NA;NA
"561";2828;"csc";"oignon";0,1;0,25;50;50;1;2;0,1;0;109,84;109,84;0,1;0;100;0,1;2420;NA;250;300;NA;NA;2;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18000;"";NA;125000;NA;47550;NA;NA;NA
"562";2830;"csc";"aubergine_amere";1;1;0;50;1;1;3,25;0;81,58;53,1;1;2,25;100;1;2000;NA;340;NA;NA;NA;NA;NA;2;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"9_18_other";NA;252000;NA;13000;NA;5000;NA
"563";2830;"csf";"piment";0,25;0,33;0;50;1;1;3,25;0;65,92;11,44;0,75;2,5;33,33;0,25;1000;NA;340;NA;NA;NA;4;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"9_18_other";NA;252000;NA;13000;NA;5000;NA
"564";2830;"csf";"chou";0,5;0,38;0;0;1;1;3,25;0;65,92;11,57;0,75;2,5;66,67;0,5;1000;NA;NA;NA;30;400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9_18_other";NA;252000;NA;13000;NA;5000;NA
"565";2831;"csc";"piment";0,25;0,3;25;50;1;3;1,5;0;98,97;23,13;0,75;0,75;33,33;0,25;2800;NA;200;110;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1_12";NA;120000;NA;81500;NA;NA;NA
"566";2831;"csc";"oignon";0,5;0,5;25;50;1;3;1,5;0;98,97;27,08;0,75;0,75;66,67;0,5;15000;NA;200;110;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16000;"1_12";NA;120000;NA;81500;NA;NA;NA
"567";2831;"csf";"aubergine_amere";0,25;0,1;1;50;1;3;1,5;0;76,36;16,73;0,75;0,75;33,33;0,25;3850;NA;200;220;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_12";NA;120000;NA;81500;NA;NA;NA
"568";2831;"csf";"oignon";0,5;0,5;50;100;1;3;1,5;0;76,36;20,89;0,75;0,75;66,67;0,5;17500;NA;200;220;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16000;"1_12";NA;120000;NA;81500;NA;NA;NA
"569";2837;"csc";"chou";2;1,5;250;250;4;3;4;1146400;192,47;89,18;2;2;100;2;9000;NA;250;250;8000;400;8;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3300;"1";NA;441000;NA;85350;NA;NA;NA
"570";2837;"csf";"oignon";2;3;200;150;4;3;4;1146400;172,9;92,78;2;2;100;2;5000;NA;250;250;6000;400;4;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;"1";NA;441000;NA;85350;NA;NA;NA
"571";2839;"csf";"pomme_de_terre";1;277,78;400;400;4;3;3;475000;88,1;17,18;3;0;33,33;1;4050;NA;240;260;750;400;15;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_2_6";NA;110000;NA;138100;250000;NA;3e+05
"572";2839;"csf";"carotte";1;6;350;350;4;3;3;475000;88,1;49,73;3;0;33,33;1;8800;NA;240;260;600;400;13;4571,4287109375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6000;"1_2_6";NA;110000;NA;138100;250000;NA;3e+05
"573";2839;"csf";"oignon";1;4;450;400;4;3;3;475000;88,1;21,19;3;0;33,33;1;6750;NA;240;260;1000;400;12;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_6";NA;110000;NA;138100;250000;NA;3e+05
"574";2840;"csc";"chou";0,5;0,9;50;100;0;2;1;0;72,88;33,77;0,5;0,5;100;0,5;2500;NA;260;250;NA;NA;2;3500;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"1";NA;44000;NA;59600;NA;NA;NA
"575";2840;"csf";"oignon";0,5;0,5;50;100;0;2;1;0;68,53;36,78;0,5;0,5;100;0,5;4000;NA;240;260;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1";NA;44000;NA;59600;NA;NA;NA
"576";2843;"csc";"tomate";0,25;0,3;1;0;1;3;1,8;482000;77,23;4,99;0,75;1,05;33,33;0,25;600;NA;NA;300;NA;NA;NA;NA;3;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6_16";NA;60000;NA;72500;NA;NA;NA
"577";2843;"csc";"aubergine_amere";0,25;0,8;1;50;1;3;1,8;482000;77,23;12,44;0,75;1,05;33,33;0,25;1650;NA;250;300;NA;NA;5;3000;3000;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6_16";NA;60000;NA;72500;NA;NA;NA
"578";2843;"csc";"oignon";0,25;0,5;1;0;1;3;1,8;482000;77,23;7,77;0,75;1,05;33,33;0,25;900;NA;NA;300;NA;NA;NA;NA;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1_6_16";NA;60000;NA;72500;NA;NA;NA
"579";2843;"csf";"carotte";0,5;0,8;0;0;1;3;1,8;482000;71,14;33,6;1;0,8;50;0,5;2000;NA;NA;NA;80;188;NA;NA;NA;NA;3;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_6_16";NA;60000;NA;72500;NA;NA;NA
"580";2843;"csf";"oignon";0,5;1,5;1;1;1;3;1,8;482000;71,14;14,32;1;0,8;50;0,5;2500;NA;250;300;80;188;NA;NA;NA;NA;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1_6_16";NA;60000;NA;72500;NA;NA;NA
"581";2849;"csc";"tomate";0,5;0,3;100;350;1;4;2;860000;142,46;37,29;0,5;1,5;100;0,5;3699;NA;275;260;NA;NA;2;10000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;2e+05;NA;39000;9e+05;8e+05;8e+05
"582";2849;"csf";"pomme_de_terre";0,5;400;100;350;1;4;2;860000;115,5;38,17;1;1;50;0,5;4099;NA;250;260;NA;NA;8;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;2e+05;NA;39000;9e+05;8e+05;8e+05
"583";2849;"csf";"oignon";0,5;2;100;350;1;4;2;860000;115,5;47,09;1;1;50;0,5;3600;NA;372;480;NA;NA;3;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1_2";NA;2e+05;NA;39000;9e+05;8e+05;8e+05
"584";2852;"csc";"chou";2;1;400;500;1;3;2;0;153,33;153,33;2;0;100;2;18000;NA;250;250;10000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18000;"";NA;270000;NA;160000;15000;NA;NA
"585";2857;"csc";"chou";2;1;300;400;1;3;3;0;133,76;133,76;2;1;100;2;18000;NA;250;250;12000;400;10;1100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"";NA;252000;NA;120500;NA;NA;NA
"586";2861;"csc";"chou";0,5;0,9;50;100;1;3;1,75;0;98,97;22,99;0,75;1;66,67;0,5;4000;NA;180;240;NA;NA;2;3500;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1";NA;110000;NA;48200;NA;NA;NA
"587";2861;"csc";"piment";0,25;0,45;25;50;1;3;1,75;0;98,97;22,74;0,75;1;33,33;0,25;1750;NA;260;140;NA;NA;1;6000;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1";NA;110000;NA;48200;NA;NA;NA
"588";2861;"csf";"oignon";1;1;100;200;1;3;1,75;0;94,62;50,91;1;0,75;100;1;17500;NA;180;240;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6000;"1";NA;110000;NA;48200;NA;NA;NA
"589";2864;"csc";"chou";0,4;0,3;30;0;4;1;1,4;0;75,05;19,85;0,4;1;100;0,4;2550;NA;NA;400;210;500;2;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;57000;"11_12_26";NA;90000;NA;68975;NA;NA;540000
"590";2864;"csf";"aubergine_amere";0,16;0,1;10;0;4;1;1,4;0;61,36;7,52;0,1;0,8;100;0,1;1650;NA;NA;400;350;100;6;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"11_12_26";NA;90000;NA;68975;NA;NA;540000
"591";2865;"csf";"carotte";1;2,8;700;250;16;3;3;0;368,59;205,44;3;0;33,33;1;12800,0009765625;NA;230;240;7000;400;NA;NA;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1_6_9";NA;NA;NA;145850;29000;NA;NA
"592";2865;"csf";"chou";1;0,8;700;0;16;3;3;0;368,59;75,6;3;0;33,33;1;15000;NA;NA;240;6000;400;6;1166,66662597656;NA;NA;4;1750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50000;"1_6_9";NA;NA;NA;145850;29000;NA;NA
"593";2865;"csf";"oignon";1;1,5;700;300;16;3;3;0;368,59;87,55;3;0;33,33;1;3831;NA;230;240;1600;400;NA;NA;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12000;"1_6_9";NA;NA;NA;145850;29000;NA;NA
"594";2868;"csc";"chou";0,25;0,2;25;50;1;1;1,5;545000;98,97;16,67;0,5;1;50;0,25;2500;NA;180;130;NA;NA;1;7000;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_2";NA;110000;NA;47200;NA;NA;NA
"595";2868;"csc";"tomate";0,25;0,45;25;50;1;1;1,5;545000;98,97;12,4;0,5;1;50;0,25;1800;NA;180;120;NA;NA;1;7000;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;110000;NA;47200;NA;NA;NA
"596";2868;"csf";"pomme_de_terre";0,5;500;50;100;1;1;1,5;545000;94,62;29,92;1;0,5;50;0,5;3800;NA;180;240;NA;NA;2;6500;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;110000;NA;47200;NA;NA;NA
"597";2868;"csf";"oignon";0,5;0,5;50;100;1;1;1,5;545000;94,62;36,91;1;0,5;50;0,5;5600;NA;180;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;"1_2";NA;110000;NA;47200;NA;NA;NA
"598";2878;"csc";"aubergine_amere";0,06;0,06;42;42;0;3;4,16;1548000;217,91;5,78;0,18;3,98;33,33;0,06;1430;NA;300;300;600;188;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12250;"1_9";NA;373500;NA;265875;NA;NA;NA
"599";2878;"csc";"tomate";0,12;0,1;50;25;0;3;4,16;1548000;217,91;4,64;0,18;3,98;66,67;0,12;2800;NA;300;300;1200;188;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4500;"1_9";NA;373500;NA;265875;NA;NA;NA
"600";2878;"csf";"chou";3,87;1,5;300;200;0;3;4,16;1548000;145,89;134,55;3,98;0,18;97,27;3,87;34800;NA;300;300;4000;188;4;1750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10400;"1_9";NA;373500;NA;265875;NA;NA;NA
"601";2878;"csf";"oignon";0,11;0,27;76;76;0;3;4,16;1548000;145,89;4,37;3,98;0,18;2,73;0,11;3520;NA;300;300;1085;188;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"1_9";NA;373500;NA;265875;NA;NA;NA
"602";2880;"csc";"oignon";0,25;0,5;10;35;0;2;0,5;398500;76,36;40,98;0,25;0,25;100;0,25;1200;NA;300;300;280;188;4;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5200;"9";NA;62400;NA;98350;NA;NA;NA
"603";2880;"csf";"chou";0,25;0,5;10;35;0;2;0,5;398500;65,92;30,55;0,25;0,25;100;0,25;880;NA;300;300;400;188;4;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;"9";NA;62400;NA;98350;NA;NA;NA
"604";2892;"csc";"chou";0,15;0,2;10;0;1;4;0,3;0;55,49;31,31;0,15;0,15;100;0,15;0;NA;NA;250;NA;NA;1;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1_other";NA;0;NA;39000;NA;3600000;NA
"605";2892;"csf";"oignon";0,1;0,5;50;23;1;4;0,3;0;76,36;33,27;0,1;0,2;100;0,1;3650;NA;250;240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17000;"1_other";NA;0;NA;39000;NA;3600000;NA
"606";2901;"csc";"chou";0,5;0,4;200;150;4;4;0,5;230000;133,76;133,76;0,5;0;100;0,5;4000;NA;300;300;NA;NA;2;7000;NA;NA;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37000;"7";NA;252000;NA;NA;NA;4e+05;NA
"607";2906;"csc";"oignon";0,5;1;100;50;64;3;7,67;7619100;327,28;13,8;2;5,67;25;0,5;2280;NA;250;230;1400;400;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_6_8_9_11_12_16";NA;656250;NA;NA;NA;NA;NA
"608";2906;"csc";"carotte";1;2;150;100;64;3;7,67;7619100;327,28;64,78;2;5,67;50;1;32120;NA;250;230;1400;400;2;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_6_8_9_11_12_16";NA;656250;NA;NA;NA;NA;NA
"609";2906;"csc";"chou";0,5;0,38;150;100;64;3;7,67;7619100;327,28;11,92;2;5,67;25;0,5;16080;NA;250;250;1050;400;5;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_6_8_9_11_12_16";NA;656250;NA;NA;NA;NA;NA
"610";2906;"csf";"aubergine_amere";0,26;0,4;100;100;64;3;7,67;7619100;218,56;7,38;5,17;2,25;4,84;0,25;1840;NA;250;230;1400;400;2;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_6_8_9_11_12_16";NA;656250;NA;NA;NA;NA;NA
"611";2906;"csf";"oignon";0,52;1;150;150;64;3;7,67;7619100;218,56;9,22;5,17;2,25;9,68;0,5;4500;NA;250;230;1750;400;2;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_6_8_9_11_12_16";NA;656250;NA;NA;NA;NA;NA
